invocation_index,latency_s,status,launch_time,start_time,end_time
66,1009.6980179660022,200,3478071.874224497,3478071.874247863,3478072.883945881
67,1009.0282587334514,200,3478071.924473076,3478071.92449579,3478072.933524049
68,1009.0181780979035,200,3478071.973690717,3478071.97371548,3478072.982733658
69,1008.6033842526376,200,3478072.024120648,3478072.02414562,3478073.032749004
70,1007.3315696790814,200,3478072.074240125,3478072.074263661,3478073.081595231
71,1007.7484310604632,200,3478072.123926035,3478072.123950958,3478073.131699389
72,1007.8358338214457,200,3478072.174570259,3478072.174593077,3478073.182428911
73,1008.7345968931911,200,3478072.224417848,3478072.224442257,3478073.233176854
74,1007.0995599962771,200,3478072.274538732,3478072.274561165,3478073.281660725
75,1007.706958334893,200,3478072.324291779,3478072.324317522,3478073.33202448
76,1007.9126078635454,200,3478072.374368892,3478072.374404952,3478073.38231756
77,1008.0939903855324,200,3478072.42387918,3478072.423910985,3478073.432004975
78,1009.0911691077054,200,3478072.473905782,3478072.473930365,3478073.483021534
79,1010.1844011805952,200,3478072.524786584,3478072.524812806,3478073.534997207
80,1008.2843876443803,200,3478072.574093175,3478072.574116546,3478073.582400934
81,1010.1799629628658,200,3478072.6241256,3478072.624150171,3478073.634330134
82,1008.829599712044,200,3478072.673689495,3478072.673719656,3478073.682549256
83,1007.8854728490114,200,3478072.723875266,3478072.723897636,3478073.731783109
84,1007.0910272188485,200,3478072.774222415,3478072.774247183,3478073.78133821
85,1007.2428570128975,200,3478072.8245554,3478072.824587489,3478073.831830346
86,1005.0922892987728,200,3478072.874602751,3478072.874639765,3478073.879732054
87,1005.3430427797141,200,3478072.924706989,3478072.924734075,3478073.930077118
88,1005.8015016838908,200,3478072.974029668,3478072.974063657,3478073.979865159
89,1008.5892779752612,200,3478073.024539493,3478073.024573518,3478074.033162796
90,1004.5833950862288,200,3478073.074710835,3478073.074745481,3478074.079328876
91,1005.5046090856194,200,3478073.123702318,3478073.123742452,3478074.129247061
92,1005.6684226728976,200,3478073.174306334,3478073.174341264,3478074.180009687
93,1004.8111560754478,200,3478073.223784724,3478073.22383247,3478074.228643626
94,1005.1622060127556,200,3478073.273837345,3478073.273867663,3478074.279029869
95,1005.6611089967191,200,3478073.324446792,3478073.324479749,3478074.330140858
96,1007.4225352145731,200,3478073.374237194,3478073.374276803,3478074.381699338
97,1008.4129609167576,200,3478073.42371919,3478073.423746133,3478074.432159094
98,1014.8567291907966,200,3478073.474177944,3478073.474201976,3478074.489058705
99,1006.9291242398322,200,3478073.523876487,3478073.523901465,3478074.530830589
100,1005.9428322128952,200,3478073.573763724,3478073.573790385,3478074.579733217
101,1010.7256062328815,200,3478073.624466933,3478073.624500569,3478074.635226175
102,1007.6140509918332,200,3478073.674656769,3478073.674683293,3478074.682297344
103,1006.2988018617034,200,3478073.724308007,3478073.724343017,3478074.730641819
104,1010.4702231474221,200,3478073.77434987,3478073.774379361,3478074.784849584
105,1004.7289738431573,200,3478073.823822257,3478073.823867268,3478074.828596242
106,1005.6143701076508,200,3478073.874477454,3478073.874511416,3478074.880125786
107,1006.2437849119306,200,3478073.92408521,3478073.924118958,3478074.930362743
108,1005.2116080187261,200,3478073.973906879,3478073.973936797,3478074.979148405
109,1005.3200288675723,200,3478074.023816383,3478074.023859133,3478075.029179162
110,1005.5087362416089,200,3478074.074762537,3478074.074796117,3478075.080304853
111,1006.112233735621,200,3478074.124199687,3478074.124231629,3478075.130343863
112,1005.2898963913319,200,3478074.174544329,3478074.17457318,3478075.179863076
113,1004.9369391053915,200,3478074.224583664,3478074.224629398,3478075.229566337
114,1005.1457299850881,200,3478074.273698981,3478074.273732297,3478075.278878027
115,1006.4274012111127,200,3478074.323939219,3478074.323966749,3478075.33039415
116,1006.6440291702747,200,3478074.373704325,3478074.373733703,3478075.380377732
117,1006.1236787587404,200,3478074.424200985,3478074.424240066,3478075.430363745
118,1005.577945150435,200,3478074.474192722,3478074.474226508,3478075.479804453
119,1007.7193067409098,200,3478074.524205107,3478074.524236252,3478075.531955559
120,1006.8834139965477,200,3478074.574135749,3478074.574165436,3478075.58104885
121,1005.6826020590961,200,3478074.624309941,3478074.624339493,3478075.630022095
122,1005.8012758381665,200,3478074.673929896,3478074.673961168,3478075.679762444
123,1005.6141507811844,200,3478074.724191443,3478074.724221255,3478075.729835406
124,1005.6899469345808,200,3478074.774746823,3478074.774776249,3478075.780466196
125,1005.5369888432324,200,3478074.824260707,3478074.824296173,3478075.829833162
126,1003.8533820770681,200,3478074.874648567,3478074.874684297,3478075.878537679
127,1005.8595752343535,200,3478074.924746502,3478074.924770394,3478075.930629969
128,1008.4985080175102,200,3478074.973974316,3478074.974014704,3478075.982513212
129,1007.4601289816201,200,3478075.024710664,3478075.024736335,3478076.032196464
130,1004.1537689976394,200,3478075.07416536,3478075.074180176,3478076.078333945
131,1006.4933886751533,200,3478075.124193267,3478075.124217918,3478076.130711307
132,1005.4213120602071,200,3478075.173896174,3478075.173921751,3478076.179343063
133,1006.441846024245,200,3478075.224690076,3478075.224714779,3478076.231156625
134,1005.778708960861,200,3478075.274543209,3478075.274568188,3478076.280346897
135,1005.931334104389,200,3478075.324144818,3478075.324168802,3478076.330100136
136,1005.4239938035607,200,3478075.37475217,3478075.374778138,3478076.380202132
137,1005.4623479954898,200,3478075.424745905,3478075.424771471,3478076.430233819
138,1006.5695601515472,200,3478075.473697902,3478075.473723263,3478076.480292823
139,1004.8653748817742,200,3478075.524167021,3478075.5241926,3478076.529057975
140,1005.1519246771932,200,3478075.574464534,3478075.574489029,3478076.579640954
141,1004.5707379467783,200,3478075.624190379,3478075.62421487,3478076.628785608
142,1004.5366529375317,200,3478075.674206025,3478075.674230059,3478076.678766712
143,1005.0579239614308,200,3478075.724476514,3478075.724502626,3478076.72956055
144,1005.1590632647276,200,3478075.774636342,3478075.774672616,3478076.779831679
145,1004.5306971296668,200,3478075.824155356,3478075.824184903,3478076.8287156
146,1005.1092430949211,200,3478075.874181341,3478075.874207572,3478076.879316815
147,1005.4323431104422,200,3478075.924518916,3478075.924542999,3478076.929975342
148,1010.6325559318066,200,3478075.974773329,3478075.974806821,3478076.985439377
149,1005.2658272907138,200,3478076.024407826,3478076.024450646,3478077.029716473
150,1005.8830711059272,200,3478076.074434258,3478076.074462949,3478077.08034602
151,1006.1535309068861,200,3478076.124111927,3478076.124153343,3478077.130306874
152,1006.3929357565939,200,3478076.174362101,3478076.174397027,3478077.180789963
153,1005.7079587131741,200,3478076.224226596,3478076.224258474,3478077.229966433
154,1004.4423127546906,200,3478076.274483208,3478076.274512113,3478077.278954426
155,1004.6871611848474,200,3478076.324190459,3478076.324222208,3478077.328909369
156,1005.8090640231967,200,3478076.374384821,3478076.374417582,3478077.380226646
157,1005.1443129777908,200,3478076.424689298,3478076.424710638,3478077.429854951
158,1004.3653380125761,200,3478076.473955948,3478076.473984784,3478077.478350122
159,1004.3112998828292,200,3478076.524379324,3478076.52440474,3478077.52871604
160,1006.1814864166081,200,3478076.573846432,3478076.573877481,3478077.580058967
161,1005.4673771373928,200,3478076.623789748,3478076.623822221,3478077.629289598
162,1007.2215218096972,200,3478076.674267852,3478076.674302665,3478077.681524187
163,1005.6016659364104,200,3478076.724226268,3478076.724257097,3478077.729858763
164,1005.1585459150374,200,3478076.774495714,3478076.774529139,3478077.779687685
165,1004.9387738108635,200,3478076.82433354,3478076.824363972,3478077.829302746
166,1005.296444054693,200,3478076.874175806,3478076.874209619,3478077.879506063
167,1005.3130290471015,200,3478076.923742314,3478076.923772174,3478077.929085203
168,1004.742510151118,200,3478076.974281303,3478076.974309404,3478077.979051914
169,1005.1314230076969,200,3478077.024472208,3478077.024504559,3478078.029635982
170,1007.5193978846071,200,3478077.074330633,3478077.074361252,3478078.08188065
171,1005.4113161750138,200,3478077.123686482,3478077.123716701,3478078.129128017
172,1004.719652235508,200,3478077.174064917,3478077.174098558,3478078.17881821
173,1004.6811057254672,200,3478077.224647384,3478077.224672451,3478078.229353557
174,1005.0074118189514,200,3478077.274825308,3478077.274849969,3478078.279857381
175,1006.2035843729973,200,3478077.324202411,3478077.324226075,3478078.330429659
176,1006.7303660325706,200,3478077.374283479,3478077.374307079,3478078.381037445
177,1005.0658076070249,200,3478077.423890453,3478077.423915752,3478078.42898156
178,1004.6170568093655,200,3478077.473828186,3478077.473854132,3478078.478471189
179,1005.7275430299342,200,3478077.524583846,3478077.524608367,3478078.53033591
180,1004.8708328977227,200,3478077.574550432,3478077.574575407,3478078.57944624
181,1004.621678031981,200,3478077.624659394,3478077.624683786,3478078.629305464
182,1004.4859191402793,200,3478077.674718117,3478077.674743029,3478078.679228948
183,1004.6323970891535,200,3478077.723769494,3478077.723794702,3478078.728427099
184,1004.1896449401977,200,3478077.774200487,3478077.77422419,3478078.778413835
185,1004.7098468057811,200,3478077.824296171,3478077.824322361,3478078.829032208
186,1006.9051836617291,200,3478077.873695654,3478077.873721531,3478078.880626715
187,1004.658782389015,200,3478077.924160612,3478077.924186201,3478078.928844983
188,1004.4528539292514,200,3478077.97389044,3478077.973922079,3478078.978374933
189,1004.6211979351938,200,3478078.023890933,3478078.023957647,3478079.028578845
190,1005.4784980602562,200,3478078.074231454,3478078.0742633,3478079.079741798
191,1006.9944290444257,200,3478078.124311466,3478078.124344427,3478079.131338856
192,1006.3002146780491,200,3478078.174277846,3478078.174314475,3478079.18061469
193,1005.4716090671718,200,3478078.224060472,3478078.224104972,3478079.229576581
194,1006.8651149049399,200,3478078.274102256,3478078.274129415,3478079.28099453
195,1005.3237676620483,200,3478078.324544966,3478078.324586599,3478079.329910367
196,1004.8255510628223,200,3478078.373964595,3478078.373999164,3478079.378824715
197,1005.0593041814864,200,3478078.424229582,3478078.424258961,3478079.429318265
198,1004.9357255920768,200,3478078.474516149,3478078.474544436,3478079.479480162
199,1005.6584849953651,200,3478078.524659809,3478078.524692747,3478079.530351232
200,1004.4525950215757,200,3478078.574617693,3478078.574636328,3478079.579088923
201,1004.1953483596444,200,3478078.624725004,3478078.62475108,3478079.628946428
202,1004.8440862447023,200,3478078.674297113,3478078.67433069,3478079.679174776
203,1005.7224007323384,200,3478078.724107686,3478078.724145816,3478079.729868217
204,1005.3567378781736,200,3478078.774114687,3478078.774145796,3478079.779502534
205,1005.0364611670377,200,3478078.824266222,3478078.824296415,3478079.829332876
206,1005.4245553910732,200,3478078.874156481,3478078.874192191,3478079.879616746
207,1005.4307822138071,200,3478078.924063526,3478078.924093498,3478079.92952428
208,1005.6713167577982,200,3478078.974212426,3478078.974246384,3478079.979917701
209,1005.8201928623021,200,3478079.023792217,3478079.023829894,3478080.029650087
210,1004.6173348091545,200,3478079.07419085,3478079.074230086,3478080.078847421
211,1005.235256627202,200,3478079.124705041,3478079.124746993,3478080.12998225
212,1004.8474189825356,200,3478079.174358861,3478079.17439327,3478080.179240689
213,1004.3956460431218,200,3478079.223857374,3478079.22389497,3478080.228290616
214,1004.7127297148108,200,3478079.274552815,3478079.274596508,3478080.279309238
215,1004.1643339209261,200,3478079.323865599,3478079.323891817,3478080.328056151
216,1005.6371758691969,200,3478079.374386783,3478079.374424559,3478080.380061735
217,1004.514894913882,200,3478079.423916181,3478079.423948397,3478080.428463292
218,1005.8141727931798,200,3478079.474277084,3478079.474310627,3478080.4801248
219,1006.045076996088,200,3478079.524790803,3478079.524834738,3478080.530879815
220,1005.2623837254939,200,3478079.574257831,3478079.574297075,3478080.579559459
221,1004.9443733878434,200,3478079.62413773,3478079.624166785,3478080.629111158
222,1005.462306085974,200,3478079.67381385,3478079.673842915,3478080.679305221
223,1004.8507950268686,200,3478079.724229946,3478079.724263359,3478080.729114154
224,1006.1666131950917,200,3478079.773916138,3478079.773950331,3478080.780116944
225,1004.4693700037897,200,3478079.824832843,3478079.824865109,3478080.829334479
226,1004.6731047332289,200,3478079.87444085,3478079.87448923,3478080.879162335
227,1004.6634478494525,200,3478079.923759307,3478079.923805261,3478080.928468709
228,1004.4618947431443,200,3478079.973719223,3478079.973752268,3478080.978214163
229,1005.6392760016024,200,3478080.024096027,3478080.024130671,3478081.029769947
230,1004.2376019991934,200,3478080.074447163,3478080.074478772,3478081.078716374
231,1004.6585057862103,200,3478080.123830047,3478080.123863491,3478081.128521997
232,1004.3121059425175,200,3478080.174276956,3478080.17431765,3478081.178629756
233,1005.6714089587331,200,3478080.224039947,3478080.224076076,3478081.229747485
234,1005.644666031003,200,3478080.27463508,3478080.274669236,3478081.280313902
235,1005.8531668037176,200,3478080.324297296,3478080.324328064,3478081.330181231
236,1005.0057638436556,200,3478080.374218358,3478080.374248833,3478081.379254597
237,1004.5836479403081,200,3478080.424045113,3478080.424077523,3478081.428661171
238,1004.5782956294715,200,3478080.473789575,3478080.473823001,3478081.478401297
239,1005.4059750400484,200,3478080.524313547,3478080.524343895,3478081.52974987
240,1004.9816151149571,200,3478080.573951206,3478080.573981349,3478081.578962964
241,1005.5604260414841,200,3478080.623784807,3478080.623815194,3478081.62937562
242,1004.6856799162924,200,3478080.673731637,3478080.673761913,3478081.678447593
243,1006.0555548407135,200,3478080.723746971,3478080.723782368,3478081.729837923
244,1005.04154805094,200,3478080.773862754,3478080.773888952,3478081.7789305
245,1004.1361725889146,200,3478080.824638297,3478080.824671862,3478081.828808035
246,1005.1111411303282,200,3478080.874036304,3478080.874072114,3478081.879183255
247,1006.0597849078476,200,3478080.924334445,3478080.924373484,3478081.930433269
248,1006.2185963615775,200,3478080.974074962,3478080.974114129,3478081.980332725
249,1005.7036918587985,200,3478081.024087275,3478081.024122646,3478082.029826338
250,1005.6038117036223,200,3478081.0746641,3478081.074728519,3478082.080332331
251,1004.8380740918219,200,3478081.124699753,3478081.12473323,3478082.129571304
252,1004.9557560123503,200,3478081.174295613,3478081.174325979,3478082.179281735
253,1004.6486603096128,200,3478081.224658841,3478081.224688504,3478082.229337164
254,1004.5310691930354,200,3478081.274357362,3478081.274385925,3478082.278916994
255,1004.6614171005783,200,3478081.323704021,3478081.323727895,3478082.328389312
256,1003.6811018362639,200,3478081.374641068,3478081.374670018,3478082.37835112
257,1005.1987199112773,200,3478081.423740765,3478081.42377219,3478082.42897091
258,1003.9655626751482,200,3478081.474389425,3478081.474423705,3478082.478389268
259,1004.9689523875711,200,3478081.523737148,3478081.523769058,3478082.52873801
260,1005.152600351721,200,3478081.573758324,3478081.573794658,3478082.578947258
261,1004.4689774513245,200,3478081.623828544,3478081.623862989,3478082.628331966
262,1005.6039439514279,200,3478081.674702517,3478081.674735297,3478082.680339241
263,1004.9536149017513,200,3478081.723836603,3478081.723879143,3478082.728832758
264,1007.3538720607758,200,3478081.773811559,3478081.773845598,3478082.78119947
265,1005.7986010797322,200,3478081.824769325,3478081.824798519,3478082.83059712
266,1004.94823185727,200,3478081.874650812,3478081.874680718,3478082.87962895
267,1005.6221289560201,200,3478081.924448949,3478081.924481727,3478082.930103856
268,1005.3456970490515,200,3478081.974188084,3478081.974219378,3478082.979565075
269,1004.9711368046701,200,3478082.024365827,3478082.024408276,3478083.029379413
270,1004.856338724494,200,3478082.073956925,3478082.073999179,3478083.078855518
271,1005.6223100982606,200,3478082.124739288,3478082.1247722,3478083.13039451
272,1004.5452630147338,200,3478082.174250368,3478082.174285665,3478083.178830928
273,1004.6370727941394,200,3478082.224559199,3478082.224584482,3478083.229221555
274,1005.1773521117866,200,3478082.274134715,3478082.274159497,3478083.279336849
275,1004.8014470376074,200,3478082.323773263,3478082.323800663,3478083.32860211
276,1005.0423839129508,200,3478082.374358103,3478082.374383681,3478083.379426065
277,1006.1717531643808,200,3478082.424600049,3478082.424630383,3478083.430802136
278,1005.7455422356725,200,3478082.474523678,3478082.47454901,3478083.480294552
279,1005.5180690251291,200,3478082.523728833,3478082.523766784,3478083.529284853
280,1004.3859332799911,200,3478082.574449394,3478082.574484848,3478083.578870781
281,1005.2669369615614,200,3478082.624097536,3478082.624132788,3478083.629399725
282,1005.3852782584729,200,3478082.674540429,3478082.674576779,3478083.679962057
283,1005.7626692578197,200,3478082.723710747,3478082.723743655,3478083.729506324
284,1005.4273162968457,200,3478082.773846114,3478082.773879537,3478083.779306853
285,1004.4889422133565,200,3478082.824322074,3478082.824350618,3478083.82883956
286,1010.2061089128256,200,3478082.87384129,3478082.873877305,3478083.884083414
287,1004.3782680295408,200,3478082.923841702,3478082.923867966,3478083.928246234
288,1005.3499769419432,200,3478082.974621046,3478082.97463883,3478083.979988807
289,1005.2011623047292,200,3478083.024232712,3478083.024256894,3478084.029458056
290,1005.129418335855,200,3478083.07406306,3478083.074098623,3478084.079228041
291,1005.0828256644309,200,3478083.124270333,3478083.124295051,3478084.129377877
292,1006.8578221835196,200,3478083.174455179,3478083.174480911,3478084.181338733
293,1004.8300018534064,200,3478083.224339488,3478083.224364926,3478084.229194928
294,1004.9687949940562,200,3478083.274686543,3478083.274712313,3478084.279681108
295,1004.937443882227,200,3478083.324108184,3478083.324133402,3478084.329070846
296,1005.1200198940933,200,3478083.374113994,3478083.374138879,3478084.379258899
297,1004.1251638904214,200,3478083.424570477,3478083.424595678,3478084.428720842
298,1005.2190539427102,200,3478083.473836608,3478083.47386161,3478084.479080664
299,1004.9096490256488,200,3478083.524017727,3478083.52404398,3478084.528953629
300,1006.0036140494049,200,3478083.57374709,3478083.573772756,3478084.57977637
301,1005.2563343197107,200,3478083.624208765,3478083.624238474,3478084.629494808
302,1004.3859020806849,200,3478083.674051327,3478083.674084907,3478084.678470809
303,1005.4776263423264,200,3478083.723930441,3478083.723956118,3478084.729433744
304,1004.7280588187275,200,3478083.774379878,3478083.77440912,3478084.779137179
305,1005.0849374383688,200,3478083.824612422,3478083.824642841,3478084.829727778
306,1005.3084259852767,200,3478083.873697645,3478083.87376855,3478084.879076976
307,1006.6294819116592,200,3478083.924321515,3478083.924357889,3478084.930987371
308,1004.5048496685922,200,3478083.974727368,3478083.974766189,3478084.979271039
309,1005.0109499134123,200,3478084.024399248,3478084.024444376,3478085.029455326
310,1005.4066060110929,200,3478084.074601492,3478084.074642871,3478085.080049477
311,1005.997346714139,200,3478084.123694545,3478084.123733567,3478085.129730914
312,1004.3555609881878,200,3478084.173934299,3478084.173981215,3478085.178336776
313,1004.1907909326255,200,3478084.224270348,3478084.224313396,3478085.228504187
314,1004.4505763798952,200,3478084.274560626,3478084.274601598,3478085.279052174
315,1005.4638679139316,200,3478084.323939382,3478084.323967456,3478085.329431324
316,1004.9505457282066,200,3478084.374031626,3478084.374064708,3478085.379015254
317,1004.726410843432,200,3478084.424346452,3478084.424371472,3478085.429097883
318,1005.649437662214,200,3478084.474359537,3478084.474375693,3478085.480025131
319,1005.4151169024408,200,3478084.52471565,3478084.524732668,3478085.530147785
320,1005.6024389341474,200,3478084.574156895,3478084.574191654,3478085.579794093
321,1005.5848360061646,200,3478084.623761095,3478084.623793878,3478085.629378714
322,1005.1942341960969,200,3478084.673821118,3478084.673852772,3478085.679047006
323,1005.4804203100502,200,3478084.723840766,3478084.723873954,3478085.729354374
324,1004.8477160744369,200,3478084.774743723,3478084.774778254,3478085.77962597
325,1004.2680008336902,200,3478084.824300192,3478084.824327208,3478085.828595209
326,1005.307428073138,200,3478084.873721659,3478084.873751656,3478085.879059084
327,1004.9306033179164,200,3478084.923965664,3478084.923998125,3478085.928928728
328,1006.3957213424146,200,3478084.974126872,3478084.974157117,3478085.980552838
329,1005.6739952415228,200,3478085.024591789,3478085.024626251,3478086.030300246
330,1005.1784510724249,200,3478085.074450345,3478085.074477194,3478086.079655645
331,1005.7493620552125,200,3478085.124669058,3478085.124702897,3478086.130452259
332,1004.8920828849075,200,3478085.174343152,3478085.174377725,3478086.179269808
333,1005.1428251899781,200,3478085.224208802,3478085.224244531,3478086.229387356
334,1005.2506807260215,200,3478085.274393005,3478085.274436768,3478086.279687449
335,1005.7640066370368,200,3478085.323770472,3478085.323814059,3478086.329578066
336,1005.0234380178154,200,3478085.374680984,3478085.374723535,3478086.379746973
337,1005.705582909286,200,3478085.42380881,3478085.423843681,3478086.429549264
338,1005.0094849430025,200,3478085.474656673,3478085.474690423,3478086.479699908
339,1005.1232548430562,200,3478085.523806941,3478085.523850211,3478086.528973466
340,1004.486907273531,200,3478085.574288024,3478085.574314668,3478086.578801575
341,1004.3394179083407,200,3478085.624177687,3478085.624209015,3478086.628548433
342,1004.7035799361763,200,3478085.674320003,3478085.67435989,3478086.67906347
343,1005.1718987524509,200,3478085.724532436,3478085.724570981,3478086.72974288
344,1004.9917483702302,200,3478085.773944029,3478085.773980241,3478086.778971989
345,1005.4067899473011,200,3478085.823716697,3478085.823734074,3478086.829140864
346,1005.7596988044679,200,3478085.874499928,3478085.874525106,3478086.880284805
347,1004.2680120095611,200,3478085.924395419,3478085.924429018,3478086.92869703
348,1005.0598857924342,200,3478085.973859137,3478085.973891526,3478086.978951412
349,1006.4241727814078,200,3478086.024498534,3478086.024531627,3478087.0309558
350,1005.7189790531993,200,3478086.074430011,3478086.074473274,3478087.080192253
351,1005.9261587448418,200,3478086.124179196,3478086.124220399,3478087.130146558
352,1004.8798616044223,200,3478086.174551523,3478086.17458466,3478087.179464522
353,1004.645086824894,200,3478086.223719847,3478086.223768719,3478087.228413806
354,1004.8519549891353,200,3478086.274799208,3478086.274833193,3478087.279685148
355,1004.6804673038423,200,3478086.324608265,3478086.324638745,3478087.329319212
356,1004.7861412167549,200,3478086.374460705,3478086.374495396,3478087.379281537
357,1005.8056218549609,200,3478086.424848846,3478086.424879239,3478087.430684861
358,1005.3284391760826,200,3478086.474472702,3478086.474506892,3478087.479835331
359,1005.5114887654779,200,3478086.524426633,3478086.524457686,3478087.529969175
360,1004.5915166847408,200,3478086.574611417,3478086.57463611,3478087.579227627
361,1005.2886898629367,200,3478086.624073237,3478086.624109128,3478087.629397818
362,1006.6814329475164,200,3478086.674401543,3478086.674477124,3478087.681158557
363,1005.6423400528729,200,3478086.723786016,3478086.723819993,3478087.729462333
364,1005.2771409973502,200,3478086.773762366,3478086.773822513,3478087.779099654
365,1007.4546174146235,200,3478086.823937433,3478086.823969702,3478087.831424319
366,1005.4423101246357,200,3478086.874359773,3478086.874393359,3478087.879835669
367,1005.073772277683,200,3478086.924291124,3478086.924325076,3478087.929398848
368,1005.4293121211231,200,3478086.973964041,3478086.973996723,3478087.979426035
369,1004.9038981087506,200,3478087.02442276,3478087.024452163,3478088.029356061
370,1004.5863362029197,200,3478087.074628025,3478087.074659972,3478088.079246308
371,1003.9606289938092,200,3478087.124494757,3478087.124524192,3478088.128484821
372,1004.7775679267943,200,3478087.17391462,3478087.173952205,3478088.178729773
373,1005.2421409636736,200,3478087.224303656,3478087.22433696,3478088.229579101
374,1004.7664372250438,200,3478087.274132328,3478087.274163318,3478088.278929755
375,1004.9680550582707,200,3478087.323806244,3478087.323839596,3478088.328807651
376,1004.7200690023601,200,3478087.373912527,3478087.373947787,3478088.378667856
377,1005.9220660477877,200,3478087.423948265,3478087.423983557,3478088.429905623
378,1011.1321210861206,200,3478087.474102659,3478087.474135613,3478088.485267734
