request_id,scheduled_time,function,payload_size
223,11.15,fetchdata,medium
224,11.2,fetchdata,large
225,11.25,fastfouriertransform,medium
226,11.3,fastfouriertransform,medium
227,11.35,fetchdata,small
228,11.4,matrixmul,medium
229,11.45,genmatrix,small
230,11.5,fetchdata,small
231,11.55,fetchdata,medium
232,11.6,genmatrix,medium
233,11.65,fastfouriertransform,medium
234,11.7,genmatrix,large
235,11.75,linpack,medium
236,11.8,linpack,medium
237,11.85,fastfouriertransform,small
238,11.9,genmatrix,small
239,11.95,linpack,medium
240,12.0,fastfouriertransform,small
241,12.05,linpack,medium
242,12.1,genmatrix,large
243,12.15,genmatrix,medium
244,12.2,linpack,large
245,12.25,fastfouriertransform,medium
246,12.3,linpack,small
247,12.35,genmatrix,small
248,12.4,matrixmul,small
249,12.45,linpack,large
250,12.5,fetchdata,medium
251,12.55,matrixmul,small
252,12.6,genmatrix,large
253,12.65,genmatrix,large
254,12.7,fastfouriertransform,large
255,12.75,genmatrix,large
256,12.8,genmatrix,large
257,12.85,matrixmul,medium
258,12.9,matrixmul,large
259,12.95,genmatrix,large
260,13.0,fetchdata,small
261,13.05,matrixmul,large
262,13.1,matrixmul,large
263,13.15,fetchdata,large
264,13.2,linpack,medium
265,13.25,matrixmul,large
266,13.3,fastfouriertransform,medium
267,13.35,genmatrix,small
268,13.4,matrixmul,large
269,13.45,linpack,large
270,13.5,genmatrix,medium
271,13.55,matrixmul,medium
272,13.6,fetchdata,large
273,13.65,matrixmul,large
274,13.7,fetchdata,large
275,13.75,fastfouriertransform,medium
276,13.8,linpack,large
277,13.85,linpack,medium
278,13.9,fastfouriertransform,small
279,13.95,genmatrix,small
280,14.0,fetchdata,small
281,14.05,fastfouriertransform,small
282,14.1,fetchdata,medium
283,14.15,linpack,small
284,14.2,matrixmul,medium
285,14.25,linpack,small
286,14.3,matrixmul,medium
287,14.35,matrixmul,small
288,14.4,fetchdata,large
289,14.45,fastfouriertransform,small
290,14.5,matrixmul,small
291,14.55,fetchdata,large
292,14.6,linpack,medium
293,14.65,fastfouriertransform,large
294,14.7,fetchdata,small
295,14.75,matrixmul,small
296,14.8,matrixmul,large
297,14.85,linpack,large
298,14.9,linpack,medium
299,14.95,matrixmul,large
300,15.0,linpack,medium
301,15.05,linpack,medium
302,15.1,fetchdata,large
303,15.15,matrixmul,medium
304,15.2,genmatrix,small
305,15.25,genmatrix,large
306,15.3,matrixmul,large
307,15.35,fetchdata,medium
308,15.4,matrixmul,small
309,15.45,genmatrix,small
310,15.5,genmatrix,medium
311,15.55,genmatrix,large
312,15.6,fastfouriertransform,small
313,15.65,fetchdata,small
314,15.7,matrixmul,large
315,15.75,fetchdata,large
316,15.8,fetchdata,small
317,15.85,matrixmul,medium
318,15.9,genmatrix,large
319,15.95,matrixmul,medium
320,16.0,fastfouriertransform,small
321,16.05,matrixmul,medium
322,16.1,linpack,large
323,16.15,fastfouriertransform,large
324,16.2,matrixmul,medium
325,16.25,fastfouriertransform,medium
326,16.3,genmatrix,medium
327,16.35,matrixmul,large
328,16.4,linpack,large
329,16.45,fetchdata,medium
330,16.5,fetchdata,medium
331,16.55,matrixmul,medium
332,16.6,fastfouriertransform,medium
333,16.65,genmatrix,large
334,16.7,matrixmul,large
335,16.75,fetchdata,medium
336,16.8,fetchdata,large
337,16.85,linpack,small
338,16.9,matrixmul,large
339,16.95,linpack,large
340,17.0,fastfouriertransform,small
341,17.05,matrixmul,small
342,17.1,matrixmul,small
343,17.15,fastfouriertransform,medium
344,17.2,matrixmul,medium
345,17.25,fetchdata,medium
346,17.3,genmatrix,medium
347,17.35,matrixmul,medium
348,17.4,matrixmul,medium
349,17.45,fastfouriertransform,medium
350,17.5,fastfouriertransform,large
351,17.55,linpack,small
352,17.6,genmatrix,small
353,17.65,fastfouriertransform,large
354,17.7,fastfouriertransform,small
355,17.75,fetchdata,small
356,17.8,fastfouriertransform,large
357,17.85,fetchdata,small
358,17.9,fetchdata,medium
359,17.95,fastfouriertransform,large
360,18.0,fetchdata,medium
361,18.05,genmatrix,medium
362,18.1,fetchdata,large
363,18.15,linpack,large
364,18.2,fastfouriertransform,small
365,18.25,genmatrix,small
366,18.3,linpack,small
367,18.35,genmatrix,large
368,18.4,matrixmul,medium
369,18.45,fetchdata,small
370,18.5,linpack,large
371,18.55,fetchdata,small
372,18.6,genmatrix,large
373,18.65,linpack,small
374,18.7,linpack,small
375,18.75,genmatrix,large
376,18.8,matrixmul,large
377,18.85,genmatrix,small
378,18.9,linpack,large
379,18.95,genmatrix,small
380,19.0,matrixmul,medium
381,19.05,fastfouriertransform,medium
382,19.1,genmatrix,large
383,19.15,matrixmul,large
384,19.2,fetchdata,medium
385,19.25,fetchdata,large
386,19.3,linpack,large
387,19.35,genmatrix,large
388,19.4,linpack,medium
389,19.45,matrixmul,medium
390,19.5,linpack,medium
391,19.55,genmatrix,small
392,19.6,fastfouriertransform,medium
393,19.65,matrixmul,small
394,19.7,matrixmul,large
395,19.75,linpack,large
396,19.8,matrixmul,medium
397,19.85,fastfouriertransform,medium
398,19.9,genmatrix,small
399,19.95,matrixmul,small
400,20.0,genmatrix,medium
401,20.05,genmatrix,medium
402,20.1,linpack,large
403,20.15,genmatrix,large
404,20.2,fastfouriertransform,large
405,20.25,fetchdata,small
406,20.3,fetchdata,large
407,20.35,matrixmul,medium
408,20.4,linpack,small
409,20.45,matrixmul,large
410,20.5,matrixmul,medium
411,20.55,fastfouriertransform,small
412,20.6,genmatrix,small
413,20.65,matrixmul,large
414,20.7,fetchdata,medium
415,20.75,linpack,medium
416,20.8,matrixmul,large
417,20.85,linpack,medium
418,20.9,matrixmul,large
419,20.95,linpack,medium
420,21.0,genmatrix,large
421,21.05,matrixmul,medium
422,21.1,genmatrix,medium
423,21.15,fetchdata,small
424,21.2,fetchdata,medium
425,21.25,fastfouriertransform,large
426,21.3,linpack,large
427,21.35,fetchdata,small
428,21.4,fetchdata,large
429,21.45,matrixmul,medium
430,21.5,linpack,large
431,21.55,linpack,medium
432,21.6,fastfouriertransform,small
433,21.65,genmatrix,small
434,21.7,genmatrix,small
435,21.75,genmatrix,small
436,21.8,linpack,small
437,21.85,genmatrix,small
438,21.9,fastfouriertransform,large
439,21.95,genmatrix,large
440,22.0,fetchdata,large
441,22.05,matrixmul,small
442,22.1,fastfouriertransform,large
443,22.15,genmatrix,medium
444,22.2,matrixmul,medium
445,22.25,genmatrix,small
446,22.3,fastfouriertransform,medium
447,22.35,matrixmul,small
448,22.4,fastfouriertransform,medium
449,22.45,matrixmul,small
450,22.5,linpack,large
451,22.55,fastfouriertransform,small
452,22.6,fetchdata,large
453,22.65,genmatrix,small
454,22.7,fetchdata,small
455,22.75,linpack,medium
456,22.8,linpack,large
457,22.85,linpack,small
458,22.9,linpack,medium
459,22.95,matrixmul,medium
460,23.0,genmatrix,large
461,23.05,matrixmul,medium
462,23.1,linpack,large
463,23.15,fastfouriertransform,large
464,23.2,fastfouriertransform,small
465,23.25,fetchdata,medium
466,23.3,fastfouriertransform,small
467,23.35,fetchdata,small
468,23.4,linpack,small
469,23.45,fetchdata,small
470,23.5,matrixmul,medium
471,23.55,linpack,medium
472,23.6,genmatrix,small
473,23.65,fetchdata,medium
474,23.7,genmatrix,large
475,23.75,matrixmul,small
476,23.8,fetchdata,medium
477,23.85,linpack,large
478,23.9,fetchdata,medium
479,23.95,fastfouriertransform,large
480,24.0,fetchdata,large
481,24.05,fetchdata,medium
482,24.1,fetchdata,small
483,24.15,fastfouriertransform,small
484,24.2,genmatrix,large
485,24.25,linpack,medium
486,24.3,matrixmul,small
487,24.35,matrixmul,large
488,24.4,genmatrix,large
489,24.45,matrixmul,medium
490,24.5,linpack,large
491,24.55,matrixmul,medium
492,24.6,fastfouriertransform,large
493,24.65,fastfouriertransform,medium
494,24.7,genmatrix,large
495,24.75,genmatrix,small
496,24.8,fastfouriertransform,small
497,24.85,linpack,large
498,24.9,fastfouriertransform,large
499,24.95,genmatrix,large
500,25.0,fastfouriertransform,small
501,25.05,matrixmul,large
502,25.1,matrixmul,medium
503,25.15,fetchdata,large
504,25.2,matrixmul,large
505,25.25,matrixmul,small
506,25.3,matrixmul,medium
507,25.35,matrixmul,medium
508,25.4,genmatrix,large
509,25.45,fastfouriertransform,small
510,25.5,genmatrix,medium
511,25.55,matrixmul,medium
512,25.6,matrixmul,large
513,25.65,fastfouriertransform,medium
514,25.7,fastfouriertransform,medium
515,25.75,genmatrix,medium
516,25.8,fastfouriertransform,medium
517,25.85,linpack,small
518,25.9,linpack,medium
519,25.95,matrixmul,small
520,26.0,fetchdata,large
521,26.05,genmatrix,large
522,26.1,matrixmul,large
523,26.15,matrixmul,small
524,26.2,fetchdata,medium
525,26.25,linpack,small
526,26.3,genmatrix,medium
527,26.35,matrixmul,small
528,26.4,fastfouriertransform,large
529,26.45,linpack,small
530,26.5,fetchdata,medium
531,26.55,linpack,small
532,26.6,linpack,medium
533,26.65,fastfouriertransform,small
534,26.7,fastfouriertransform,medium
535,26.75,fastfouriertransform,large
536,26.8,fetchdata,medium
537,26.85,genmatrix,large
538,26.9,genmatrix,medium
539,26.95,matrixmul,medium
540,27.0,fetchdata,medium
541,27.05,linpack,small
542,27.1,matrixmul,small
543,27.15,linpack,large
544,27.2,fetchdata,small
545,27.25,genmatrix,medium
546,27.3,genmatrix,large
547,27.35,genmatrix,small
548,27.4,genmatrix,large
549,27.45,genmatrix,large
550,27.5,linpack,large
551,27.55,matrixmul,small
552,27.6,matrixmul,large
553,27.65,matrixmul,medium
554,27.7,genmatrix,large
555,27.75,linpack,medium
556,27.8,matrixmul,medium
557,27.85,fetchdata,large
558,27.9,fetchdata,large
559,27.95,matrixmul,small
560,28.0,matrixmul,small
561,28.05,genmatrix,large
562,28.1,matrixmul,large
563,28.15,matrixmul,medium
564,28.2,fetchdata,medium
565,28.25,fastfouriertransform,small
566,28.3,linpack,large
567,28.35,genmatrix,small
568,28.4,matrixmul,small
569,28.45,linpack,medium
570,28.5,fastfouriertransform,large
571,28.55,fetchdata,medium
572,28.6,fetchdata,small
573,28.65,matrixmul,medium
574,28.7,genmatrix,large
575,28.75,matrixmul,large
576,28.8,fastfouriertransform,medium
577,28.85,linpack,medium
578,28.9,genmatrix,large
579,28.95,matrixmul,large
580,29.0,fastfouriertransform,large
581,29.05,fastfouriertransform,small
582,29.1,genmatrix,small
583,29.15,fastfouriertransform,medium
584,29.2,fastfouriertransform,large
585,29.25,fastfouriertransform,medium
586,29.3,fetchdata,large
587,29.35,genmatrix,small
588,29.4,fastfouriertransform,medium
589,29.45,fastfouriertransform,medium
590,29.5,genmatrix,medium
591,29.55,matrixmul,small
592,29.6,fetchdata,large
593,29.65,matrixmul,large
594,29.7,fetchdata,small
595,29.75,fetchdata,small
596,29.8,linpack,medium
597,29.85,linpack,large
598,29.9,fetchdata,medium
599,29.95,linpack,small
600,30.0,fetchdata,medium
601,30.05,genmatrix,medium
602,30.1,genmatrix,large
603,30.15,fastfouriertransform,medium
604,30.2,genmatrix,large
605,30.25,linpack,small
606,30.3,fastfouriertransform,medium
607,30.35,genmatrix,large
608,30.4,genmatrix,large
609,30.45,matrixmul,large
610,30.5,genmatrix,medium
611,30.55,genmatrix,small
612,30.6,matrixmul,medium
613,30.65,fastfouriertransform,small
614,30.7,matrixmul,large
615,30.75,genmatrix,large
616,30.8,genmatrix,large
617,30.85,genmatrix,small
618,30.9,matrixmul,medium
619,30.95,fastfouriertransform,large
620,31.0,fastfouriertransform,large
621,31.05,matrixmul,medium
622,31.1,fetchdata,large
623,31.15,genmatrix,small
624,31.2,fetchdata,large
625,31.25,genmatrix,large
626,31.3,fetchdata,large
627,31.35,fastfouriertransform,large
628,31.4,fastfouriertransform,medium
629,31.45,matrixmul,small
630,31.5,linpack,medium
631,31.55,fetchdata,small
632,31.6,genmatrix,medium
633,31.65,matrixmul,small
634,31.7,fetchdata,small
635,31.75,linpack,medium
636,31.8,linpack,large
637,31.85,genmatrix,small
638,31.9,genmatrix,medium
639,31.95,genmatrix,large
640,32.0,genmatrix,small
641,32.05,matrixmul,small
642,32.1,fetchdata,small
643,32.15,matrixmul,large
644,32.2,genmatrix,small
645,32.25,matrixmul,small
646,32.3,genmatrix,large
647,32.35,fastfouriertransform,medium
648,32.4,genmatrix,large
649,32.45,genmatrix,large
650,32.5,matrixmul,large
651,32.55,genmatrix,small
652,32.6,fetchdata,medium
653,32.65,fastfouriertransform,large
654,32.7,linpack,medium
655,32.75,linpack,small
656,32.8,fastfouriertransform,large
657,32.85,matrixmul,large
658,32.9,genmatrix,large
659,32.95,matrixmul,small
660,33.0,fetchdata,small
661,33.05,fastfouriertransform,medium
662,33.1,matrixmul,small
663,33.15,fastfouriertransform,small
664,33.2,linpack,small
665,33.25,matrixmul,medium
666,33.3,genmatrix,large
667,33.35,linpack,medium
668,33.4,linpack,large
669,33.45,fetchdata,medium
670,33.5,fastfouriertransform,medium
671,33.55,linpack,medium
672,33.6,genmatrix,small
673,33.65,genmatrix,small
674,33.7,matrixmul,medium
675,33.75,fetchdata,medium
676,33.8,fastfouriertransform,large
677,33.85,genmatrix,large
678,33.9,genmatrix,small
679,33.95,matrixmul,medium
680,34.0,fetchdata,small
681,34.05,matrixmul,small
682,34.1,fetchdata,large
683,34.15,linpack,small
684,34.2,fastfouriertransform,medium
685,34.25,fetchdata,small
686,34.3,linpack,small
687,34.35,fastfouriertransform,large
688,34.4,fetchdata,large
689,34.45,fetchdata,small
690,34.5,genmatrix,small
691,34.55,linpack,small
692,34.6,genmatrix,small
693,34.65,fetchdata,large
694,34.7,genmatrix,small
695,34.75,fastfouriertransform,large
696,34.8,fastfouriertransform,small
697,34.85,fastfouriertransform,medium
698,34.9,fetchdata,large
699,34.95,genmatrix,small
700,35.0,fetchdata,medium
701,35.05,fastfouriertransform,small
702,35.1,matrixmul,large
703,35.15,fastfouriertransform,large
704,35.2,fastfouriertransform,medium
705,35.25,matrixmul,medium
706,35.3,linpack,large
707,35.35,fastfouriertransform,medium
708,35.4,linpack,small
709,35.45,linpack,small
710,35.5,linpack,medium
711,35.55,matrixmul,large
712,35.6,fastfouriertransform,small
713,35.65,matrixmul,medium
714,35.7,matrixmul,large
715,35.75,fastfouriertransform,medium
716,35.8,matrixmul,small
717,35.85,fastfouriertransform,medium
718,35.9,linpack,small
719,35.95,fastfouriertransform,small
720,36.0,genmatrix,large
721,36.05,linpack,large
722,36.1,genmatrix,medium
723,36.15,linpack,large
724,36.2,genmatrix,medium
725,36.25,linpack,large
726,36.3,matrixmul,small
727,36.35,fastfouriertransform,large
728,36.4,linpack,large
729,36.45,fetchdata,medium
730,36.5,matrixmul,small
731,36.55,matrixmul,medium
732,36.6,matrixmul,medium
733,36.65,matrixmul,large
734,36.7,fastfouriertransform,medium
735,36.75,matrixmul,medium
736,36.8,genmatrix,medium
737,36.85,fetchdata,large
738,36.9,matrixmul,small
739,36.95,fastfouriertransform,small
740,37.0,fastfouriertransform,medium
741,37.05,fastfouriertransform,large
742,37.1,genmatrix,small
743,37.15,linpack,small
744,37.2,linpack,large
745,37.25,linpack,medium
746,37.3,fastfouriertransform,medium
747,37.35,genmatrix,large
748,37.4,matrixmul,large
749,37.45,fastfouriertransform,medium
750,37.5,linpack,medium
751,37.55,genmatrix,small
752,37.6,linpack,large
753,37.65,fetchdata,small
754,37.7,matrixmul,small
755,37.75,fastfouriertransform,medium
756,37.8,linpack,medium
757,37.85,fastfouriertransform,medium
758,37.9,linpack,small
759,37.95,matrixmul,large
760,38.0,linpack,large
761,38.05,linpack,small
762,38.1,linpack,large
763,38.15,genmatrix,small
764,38.2,fetchdata,medium
765,38.25,genmatrix,medium
766,38.3,genmatrix,small
767,38.35,fetchdata,small
768,38.4,linpack,large
769,38.45,matrixmul,small
770,38.5,fetchdata,large
771,38.55,fastfouriertransform,small
772,38.6,linpack,small
773,38.65,matrixmul,medium
774,38.7,matrixmul,medium
775,38.75,fetchdata,medium
776,38.8,genmatrix,large
777,38.85,genmatrix,large
778,38.9,linpack,small
779,38.95,fastfouriertransform,small
780,39.0,fetchdata,large
781,39.05,fastfouriertransform,large
782,39.1,fastfouriertransform,medium
783,39.15,matrixmul,large
784,39.2,matrixmul,medium
785,39.25,linpack,medium
786,39.3,matrixmul,medium
787,39.35,fetchdata,large
788,39.4,fastfouriertransform,medium
789,39.45,matrixmul,small
790,39.5,genmatrix,large
791,39.55,linpack,medium
792,39.6,linpack,large
793,39.65,genmatrix,small
794,39.7,fetchdata,medium
795,39.75,linpack,small
796,39.8,fastfouriertransform,small
797,39.85,genmatrix,small
798,39.9,fetchdata,medium
799,39.95,genmatrix,medium
800,40.0,fastfouriertransform,small
801,40.05,matrixmul,large
802,40.1,matrixmul,small
803,40.15,fetchdata,medium
804,40.2,linpack,large
805,40.25,fetchdata,large
806,40.3,linpack,large
807,40.35,genmatrix,small
808,40.4,matrixmul,large
809,40.45,fastfouriertransform,medium
810,40.5,fastfouriertransform,medium
811,40.55,fastfouriertransform,medium
812,40.6,linpack,medium
813,40.65,linpack,medium
814,40.7,matrixmul,medium
815,40.75,fastfouriertransform,medium
816,40.8,fastfouriertransform,medium
817,40.85,fetchdata,large
818,40.9,matrixmul,large
819,40.95,genmatrix,small
820,41.0,matrixmul,small
821,41.05,fetchdata,medium
822,41.1,linpack,medium
823,41.15,linpack,small
824,41.2,matrixmul,medium
825,41.25,genmatrix,small
826,41.3,genmatrix,small
827,41.35,fastfouriertransform,large
828,41.4,fastfouriertransform,large
829,41.45,linpack,small
830,41.5,genmatrix,medium
831,41.55,fetchdata,small
832,41.6,fastfouriertransform,small
833,41.65,genmatrix,small
834,41.7,fetchdata,large
835,41.75,fetchdata,large
836,41.8,fastfouriertransform,small
837,41.85,matrixmul,medium
838,41.9,linpack,large
839,41.95,matrixmul,large
840,42.0,linpack,large
841,42.05,linpack,medium
842,42.1,genmatrix,small
843,42.15,matrixmul,small
844,42.2,matrixmul,medium
845,42.25,genmatrix,medium
846,42.3,linpack,small
847,42.35,genmatrix,large
848,42.4,fastfouriertransform,medium
849,42.45,matrixmul,medium
850,42.5,fastfouriertransform,small
851,42.55,genmatrix,medium
852,42.6,fastfouriertransform,large
853,42.65,fastfouriertransform,large
854,42.7,linpack,large
855,42.75,matrixmul,medium
856,42.8,linpack,large
857,42.85,fastfouriertransform,medium
858,42.9,linpack,large
859,42.95,fetchdata,medium
860,43.0,linpack,medium
861,43.05,linpack,small
862,43.1,fastfouriertransform,medium
863,43.15,fastfouriertransform,medium
864,43.2,fastfouriertransform,large
865,43.25,fetchdata,small
866,43.3,fetchdata,large
867,43.35,matrixmul,medium
868,43.4,linpack,large
869,43.45,linpack,small
870,43.5,genmatrix,medium
871,43.55,genmatrix,medium
872,43.6,matrixmul,medium
873,43.65,linpack,small
874,43.7,genmatrix,small
875,43.75,genmatrix,small
876,43.8,linpack,large
877,43.85,matrixmul,medium
878,43.9,genmatrix,large
879,43.95,linpack,small
880,44.0,genmatrix,small
881,44.05,linpack,large
882,44.1,fetchdata,medium
883,44.15,genmatrix,large
884,44.2,matrixmul,small
885,44.25,linpack,large
886,44.3,fastfouriertransform,medium
887,44.35,linpack,medium
888,44.4,genmatrix,small
889,44.45,linpack,small
890,44.5,matrixmul,large
891,44.55,genmatrix,small
892,44.6,genmatrix,medium
893,44.65,fetchdata,small
894,44.7,genmatrix,medium
895,44.75,fetchdata,small
896,44.8,fetchdata,small
897,44.85,fastfouriertransform,medium
898,44.9,fastfouriertransform,large
899,44.95,linpack,large
900,45.0,linpack,small
901,45.05,genmatrix,large
902,45.1,fetchdata,large
903,45.15,matrixmul,small
904,45.2,fetchdata,small
905,45.25,linpack,small
906,45.3,matrixmul,small
907,45.35,matrixmul,medium
908,45.4,fetchdata,medium
909,45.45,linpack,medium
910,45.5,matrixmul,small
911,45.55,linpack,small
912,45.6,genmatrix,medium
913,45.65,fetchdata,medium
914,45.7,linpack,medium
915,45.75,matrixmul,medium
916,45.8,matrixmul,large
917,45.85,linpack,medium
918,45.9,fetchdata,small
919,45.95,linpack,small
920,46.0,genmatrix,small
921,46.05,matrixmul,medium
922,46.1,linpack,small
923,46.15,linpack,small
924,46.2,genmatrix,small
925,46.25,fetchdata,medium
926,46.3,matrixmul,large
927,46.35,fetchdata,medium
928,46.4,fastfouriertransform,small
929,46.45,matrixmul,medium
930,46.5,fastfouriertransform,medium
931,46.55,fastfouriertransform,medium
932,46.6,linpack,medium
933,46.65,fetchdata,medium
934,46.7,fastfouriertransform,medium
935,46.75,fetchdata,small
936,46.8,genmatrix,small
937,46.85,genmatrix,small
938,46.9,fetchdata,small
939,46.95,genmatrix,medium
940,47.0,fetchdata,large
941,47.05,matrixmul,medium
942,47.1,linpack,small
943,47.15,fastfouriertransform,small
944,47.2,genmatrix,small
945,47.25,fetchdata,large
946,47.3,linpack,large
947,47.35,matrixmul,small
948,47.4,genmatrix,small
949,47.45,genmatrix,small
950,47.5,fastfouriertransform,small
951,47.55,matrixmul,large
952,47.6,linpack,medium
953,47.65,fastfouriertransform,small
954,47.7,matrixmul,large
955,47.75,linpack,small
956,47.8,linpack,large
957,47.85,fetchdata,large
958,47.9,fetchdata,medium
959,47.95,matrixmul,small
960,48.0,linpack,medium
961,48.05,fetchdata,large
