request_id,scheduled_time,function,payload_size
121,242.0,resnet,medium
122,244.0,mobilenet,small
123,246.0,resnet,large
124,248.0,mobilenet,small
125,250.0,mobilenet,small
126,252.0,mobilenet,small
127,254.0,resnet,medium
128,256.0,resnet,small
129,258.0,resnet,small
130,260.0,mobilenet,medium
131,262.0,mobilenet,medium
132,264.0,resnet,medium
133,266.0,resnet,medium
134,268.0,resnet,small
135,270.0,mobilenet,medium
136,272.0,mobilenet,small
137,274.0,mobilenet,large
138,276.0,resnet,small
139,278.0,mobilenet,large
140,280.0,resnet,large
141,282.0,mobilenet,small
142,284.0,mobilenet,small
143,286.0,mobilenet,large
144,288.0,mobilenet,large
145,290.0,mobilenet,medium
146,292.0,mobilenet,large
147,294.0,mobilenet,large
148,296.0,mobilenet,large
149,298.0,mobilenet,medium
150,300.0,resnet,medium
151,302.0,mobilenet,large
152,304.0,resnet,small
153,306.0,resnet,medium
154,308.0,mobilenet,large
155,310.0,resnet,medium
156,312.0,resnet,small
157,314.0,mobilenet,medium
158,316.0,mobilenet,small
159,318.0,mobilenet,large
160,320.0,resnet,small
161,322.0,resnet,small
162,324.0,mobilenet,medium
163,326.0,resnet,small
164,328.0,resnet,large
165,330.0,resnet,large
166,332.0,mobilenet,large
167,334.0,resnet,large
168,336.0,mobilenet,small
169,338.0,resnet,small
170,340.0,mobilenet,large
171,342.0,mobilenet,medium
172,344.0,resnet,large
173,346.0,mobilenet,large
174,348.0,resnet,small
175,350.0,resnet,large
176,352.0,resnet,medium
177,354.0,mobilenet,small
178,356.0,resnet,medium
179,358.0,mobilenet,small
180,360.0,resnet,small
181,362.0,resnet,small
182,364.0,resnet,large
183,366.0,resnet,large
184,368.0,mobilenet,small
185,370.0,mobilenet,large
186,372.0,mobilenet,large
187,374.0,mobilenet,medium
188,376.0,mobilenet,medium
189,378.0,mobilenet,small
190,380.0,resnet,medium
191,382.0,mobilenet,medium
192,384.0,mobilenet,large
193,386.0,mobilenet,large
194,388.0,mobilenet,medium
195,390.0,resnet,large
196,392.0,mobilenet,small
197,394.0,mobilenet,small
198,396.0,resnet,small
199,398.0,mobilenet,large
200,400.0,resnet,medium
201,402.0,mobilenet,medium
202,404.0,mobilenet,large
203,406.0,mobilenet,medium
204,408.0,mobilenet,medium
205,410.0,mobilenet,small
206,412.0,resnet,medium
207,414.0,resnet,small
208,416.0,mobilenet,small
209,418.0,mobilenet,medium
210,420.0,resnet,medium
211,422.0,mobilenet,medium
212,424.0,resnet,large
213,426.0,resnet,large
214,428.0,resnet,small
215,430.0,mobilenet,medium
216,432.0,mobilenet,large
217,434.0,resnet,small
218,436.0,mobilenet,large
219,438.0,resnet,medium
220,440.0,resnet,medium
221,442.0,mobilenet,medium
222,444.0,mobilenet,medium
223,446.0,mobilenet,large
224,448.0,resnet,small
225,450.0,mobilenet,medium
226,452.0,resnet,small
227,454.0,resnet,large
228,456.0,resnet,large
229,458.0,mobilenet,large
230,460.0,resnet,large
231,462.0,resnet,large
232,464.0,resnet,medium
233,466.0,resnet,large
234,468.0,resnet,large
235,470.0,mobilenet,small
236,472.0,resnet,large
237,474.0,resnet,large
238,476.0,mobilenet,large
239,478.0,resnet,medium
240,480.0,mobilenet,medium
241,482.0,resnet,small
242,484.0,resnet,large
243,486.0,resnet,medium
244,488.0,resnet,medium
245,490.0,mobilenet,large
246,492.0,resnet,large
247,494.0,mobilenet,large
248,496.0,mobilenet,medium
249,498.0,resnet,small
250,500.0,mobilenet,large
251,502.0,resnet,small
252,504.0,mobilenet,small
253,506.0,mobilenet,small
254,508.0,mobilenet,medium
255,510.0,mobilenet,medium
256,512.0,resnet,large
257,514.0,mobilenet,large
258,516.0,resnet,medium
259,518.0,resnet,small
260,520.0,mobilenet,large
261,522.0,mobilenet,small
262,524.0,resnet,small
263,526.0,mobilenet,large
264,528.0,resnet,small
265,530.0,mobilenet,small
266,532.0,resnet,small
267,534.0,resnet,large
268,536.0,resnet,medium
269,538.0,resnet,large
270,540.0,resnet,small
271,542.0,resnet,medium
272,544.0,resnet,small
273,546.0,resnet,large
274,548.0,resnet,large
275,550.0,mobilenet,medium
276,552.0,resnet,small
277,554.0,resnet,small
278,556.0,resnet,medium
279,558.0,resnet,large
280,560.0,mobilenet,small
281,562.0,mobilenet,small
282,564.0,resnet,large
283,566.0,mobilenet,large
284,568.0,mobilenet,small
285,570.0,resnet,medium
286,572.0,resnet,large
287,574.0,resnet,medium
288,576.0,mobilenet,small
289,578.0,resnet,medium
290,580.0,mobilenet,large
291,582.0,resnet,medium
292,584.0,mobilenet,medium
293,586.0,resnet,medium
294,588.0,resnet,large
295,590.0,mobilenet,medium
296,592.0,mobilenet,medium
297,594.0,resnet,medium
298,596.0,mobilenet,medium
299,598.0,resnet,large
300,600.0,resnet,large
301,602.0,mobilenet,medium
302,604.0,mobilenet,large
303,606.0,mobilenet,medium
304,608.0,mobilenet,small
305,610.0,resnet,small
306,612.0,resnet,small
307,614.0,mobilenet,medium
308,616.0,resnet,medium
309,618.0,mobilenet,medium
310,620.0,resnet,medium
311,622.0,resnet,medium
312,624.0,resnet,medium
313,626.0,mobilenet,medium
314,628.0,mobilenet,large
315,630.0,mobilenet,medium
316,632.0,mobilenet,large
317,634.0,mobilenet,large
318,636.0,mobilenet,small
319,638.0,mobilenet,small
320,640.0,mobilenet,large
321,642.0,mobilenet,small
322,644.0,mobilenet,medium
323,646.0,mobilenet,large
324,648.0,mobilenet,medium
325,650.0,resnet,medium
326,652.0,mobilenet,large
327,654.0,mobilenet,small
328,656.0,resnet,small
329,658.0,mobilenet,medium
330,660.0,resnet,medium
331,662.0,mobilenet,small
332,664.0,mobilenet,small
333,666.0,resnet,large
334,668.0,mobilenet,large
335,670.0,mobilenet,medium
336,672.0,resnet,large
337,674.0,resnet,small
338,676.0,resnet,small
339,678.0,resnet,medium
340,680.0,mobilenet,medium
341,682.0,resnet,large
342,684.0,resnet,large
343,686.0,mobilenet,medium
344,688.0,mobilenet,large
345,690.0,resnet,large
346,692.0,resnet,medium
347,694.0,resnet,large
348,696.0,resnet,medium
349,698.0,mobilenet,small
350,700.0,resnet,medium
351,702.0,mobilenet,medium
352,704.0,resnet,medium
353,706.0,mobilenet,medium
354,708.0,resnet,small
355,710.0,resnet,small
356,712.0,resnet,medium
357,714.0,resnet,medium
358,716.0,resnet,large
359,718.0,mobilenet,large
360,720.0,mobilenet,small
361,722.0,mobilenet,large
362,724.0,resnet,medium
363,726.0,mobilenet,large
364,728.0,resnet,large
365,730.0,resnet,medium
366,732.0,mobilenet,small
367,734.0,resnet,small
368,736.0,resnet,large
369,738.0,mobilenet,medium
370,740.0,resnet,medium
371,742.0,resnet,medium
372,744.0,resnet,medium
373,746.0,resnet,medium
374,748.0,resnet,medium
375,750.0,mobilenet,small
376,752.0,mobilenet,medium
377,754.0,mobilenet,large
378,756.0,mobilenet,small
379,758.0,mobilenet,large
380,760.0,resnet,medium
381,762.0,resnet,small
382,764.0,mobilenet,medium
383,766.0,mobilenet,medium
384,768.0,mobilenet,medium
385,770.0,mobilenet,large
386,772.0,mobilenet,medium
387,774.0,mobilenet,small
388,776.0,resnet,large
389,778.0,mobilenet,large
390,780.0,resnet,small
391,782.0,mobilenet,large
392,784.0,resnet,medium
393,786.0,resnet,medium
394,788.0,resnet,small
395,790.0,mobilenet,medium
396,792.0,resnet,small
397,794.0,mobilenet,medium
398,796.0,resnet,small
399,798.0,mobilenet,small
400,800.0,mobilenet,large
401,802.0,resnet,small
402,804.0,mobilenet,small
403,806.0,resnet,large
404,808.0,mobilenet,large
405,810.0,resnet,medium
406,812.0,resnet,medium
407,814.0,resnet,medium
408,816.0,mobilenet,large
409,818.0,mobilenet,small
410,820.0,mobilenet,medium
411,822.0,mobilenet,small
412,824.0,mobilenet,small
413,826.0,mobilenet,small
414,828.0,mobilenet,medium
415,830.0,resnet,large
416,832.0,resnet,medium
417,834.0,mobilenet,small
418,836.0,resnet,large
419,838.0,resnet,large
420,840.0,resnet,small
421,842.0,mobilenet,medium
422,844.0,mobilenet,medium
423,846.0,mobilenet,large
424,848.0,mobilenet,large
425,850.0,mobilenet,medium
426,852.0,mobilenet,small
427,854.0,mobilenet,small
428,856.0,resnet,large
429,858.0,resnet,medium
430,860.0,mobilenet,medium
431,862.0,resnet,large
432,864.0,resnet,medium
433,866.0,resnet,medium
434,868.0,mobilenet,large
435,870.0,mobilenet,medium
436,872.0,resnet,large
437,874.0,resnet,small
438,876.0,mobilenet,small
439,878.0,mobilenet,large
440,880.0,resnet,large
441,882.0,mobilenet,small
442,884.0,resnet,large
443,886.0,resnet,medium
444,888.0,mobilenet,large
445,890.0,resnet,large
446,892.0,resnet,small
447,894.0,resnet,medium
448,896.0,resnet,medium
449,898.0,resnet,large
450,900.0,mobilenet,small
451,902.0,resnet,medium
452,904.0,resnet,medium
453,906.0,resnet,large
454,908.0,mobilenet,medium
455,910.0,mobilenet,medium
456,912.0,resnet,medium
457,914.0,mobilenet,medium
458,916.0,mobilenet,large
459,918.0,resnet,medium
460,920.0,mobilenet,small
461,922.0,resnet,large
462,924.0,resnet,large
463,926.0,resnet,small
464,928.0,mobilenet,medium
465,930.0,mobilenet,medium
466,932.0,resnet,large
467,934.0,resnet,small
468,936.0,mobilenet,large
469,938.0,mobilenet,large
470,940.0,mobilenet,medium
471,942.0,mobilenet,large
472,944.0,resnet,small
473,946.0,mobilenet,small
474,948.0,resnet,small
475,950.0,mobilenet,medium
476,952.0,resnet,large
477,954.0,resnet,medium
478,956.0,resnet,medium
479,958.0,mobilenet,medium
480,960.0,mobilenet,medium
481,962.0,mobilenet,large
482,964.0,mobilenet,small
483,966.0,resnet,medium
484,968.0,resnet,large
485,970.0,resnet,small
486,972.0,resnet,large
487,974.0,resnet,large
488,976.0,resnet,small
489,978.0,resnet,large
490,980.0,resnet,medium
491,982.0,resnet,large
492,984.0,resnet,medium
493,986.0,resnet,small
494,988.0,mobilenet,large
495,990.0,resnet,small
496,992.0,resnet,small
497,994.0,resnet,large
498,996.0,resnet,large
499,998.0,resnet,medium
500,1000.0,mobilenet,medium
501,1002.0,mobilenet,small
502,1004.0,resnet,small
503,1006.0,resnet,small
504,1008.0,resnet,small
505,1010.0,mobilenet,medium
506,1012.0,mobilenet,small
507,1014.0,resnet,medium
508,1016.0,resnet,large
509,1018.0,resnet,large
510,1020.0,mobilenet,medium
511,1022.0,resnet,medium
512,1024.0,resnet,large
513,1026.0,mobilenet,large
514,1028.0,mobilenet,small
515,1030.0,resnet,small
516,1032.0,mobilenet,medium
517,1034.0,mobilenet,large
518,1036.0,mobilenet,medium
519,1038.0,mobilenet,large
520,1040.0,resnet,small
521,1042.0,mobilenet,medium
522,1044.0,mobilenet,medium
523,1046.0,resnet,medium
524,1048.0,resnet,small
525,1050.0,mobilenet,large
526,1052.0,resnet,large
527,1054.0,mobilenet,small
528,1056.0,mobilenet,small
529,1058.0,resnet,large
530,1060.0,mobilenet,medium
531,1062.0,mobilenet,small
532,1064.0,resnet,large
533,1066.0,resnet,medium
534,1068.0,resnet,large
535,1070.0,mobilenet,medium
536,1072.0,resnet,large
537,1074.0,mobilenet,small
538,1076.0,resnet,medium
539,1078.0,resnet,large
540,1080.0,resnet,large
541,1082.0,resnet,medium
542,1084.0,resnet,small
543,1086.0,resnet,medium
544,1088.0,mobilenet,small
545,1090.0,resnet,large
546,1092.0,resnet,large
547,1094.0,resnet,large
548,1096.0,resnet,small
549,1098.0,resnet,medium
550,1100.0,mobilenet,large
551,1102.0,mobilenet,large
552,1104.0,resnet,medium
553,1106.0,mobilenet,large
554,1108.0,resnet,small
555,1110.0,mobilenet,large
556,1112.0,resnet,large
557,1114.0,mobilenet,large
558,1116.0,mobilenet,large
559,1118.0,mobilenet,medium
560,1120.0,resnet,small
561,1122.0,resnet,large
562,1124.0,mobilenet,small
563,1126.0,resnet,medium
564,1128.0,resnet,small
565,1130.0,mobilenet,small
566,1132.0,resnet,large
567,1134.0,resnet,small
568,1136.0,resnet,medium
569,1138.0,resnet,large
570,1140.0,resnet,small
571,1142.0,resnet,small
572,1144.0,mobilenet,small
573,1146.0,resnet,large
574,1148.0,resnet,small
575,1150.0,resnet,small
576,1152.0,resnet,large
577,1154.0,mobilenet,medium
578,1156.0,resnet,large
579,1158.0,resnet,large
580,1160.0,resnet,large
581,1162.0,resnet,small
582,1164.0,mobilenet,medium
583,1166.0,mobilenet,large
584,1168.0,resnet,large
585,1170.0,mobilenet,large
586,1172.0,mobilenet,large
587,1174.0,resnet,large
588,1176.0,resnet,large
589,1178.0,resnet,small
590,1180.0,mobilenet,small
591,1182.0,mobilenet,medium
592,1184.0,resnet,small
593,1186.0,mobilenet,small
594,1188.0,mobilenet,medium
595,1190.0,resnet,medium
596,1192.0,resnet,large
597,1194.0,mobilenet,medium
598,1196.0,mobilenet,medium
599,1198.0,resnet,medium
600,1200.0,mobilenet,large
601,1202.0,resnet,small
602,1204.0,resnet,medium
603,1206.0,mobilenet,medium
604,1208.0,mobilenet,large
605,1210.0,resnet,large
606,1212.0,resnet,small
607,1214.0,resnet,medium
608,1216.0,mobilenet,small
609,1218.0,resnet,small
610,1220.0,mobilenet,large
611,1222.0,mobilenet,small
612,1224.0,resnet,small
613,1226.0,mobilenet,large
614,1228.0,mobilenet,small
615,1230.0,mobilenet,large
616,1232.0,mobilenet,small
617,1234.0,resnet,small
618,1236.0,mobilenet,medium
619,1238.0,mobilenet,small
620,1240.0,resnet,small
621,1242.0,mobilenet,large
622,1244.0,mobilenet,small
623,1246.0,mobilenet,medium
624,1248.0,mobilenet,large
625,1250.0,resnet,small
626,1252.0,mobilenet,medium
627,1254.0,mobilenet,small
628,1256.0,resnet,large
629,1258.0,mobilenet,large
630,1260.0,mobilenet,medium
631,1262.0,resnet,medium
632,1264.0,mobilenet,medium
633,1266.0,mobilenet,large
634,1268.0,mobilenet,large
635,1270.0,resnet,medium
636,1272.0,mobilenet,small
637,1274.0,resnet,medium
638,1276.0,resnet,large
639,1278.0,mobilenet,medium
640,1280.0,resnet,small
641,1282.0,mobilenet,medium
642,1284.0,mobilenet,small
643,1286.0,mobilenet,medium
644,1288.0,resnet,medium
645,1290.0,resnet,medium
646,1292.0,resnet,small
647,1294.0,mobilenet,large
648,1296.0,mobilenet,medium
649,1298.0,resnet,small
650,1300.0,resnet,medium
651,1302.0,resnet,medium
652,1304.0,resnet,large
653,1306.0,mobilenet,medium
654,1308.0,resnet,medium
655,1310.0,resnet,medium
656,1312.0,mobilenet,large
657,1314.0,resnet,small
658,1316.0,mobilenet,small
659,1318.0,mobilenet,medium
660,1320.0,mobilenet,large
661,1322.0,resnet,small
662,1324.0,mobilenet,large
663,1326.0,resnet,large
664,1328.0,mobilenet,medium
665,1330.0,resnet,large
666,1332.0,resnet,large
667,1334.0,mobilenet,medium
668,1336.0,resnet,medium
669,1338.0,mobilenet,large
670,1340.0,mobilenet,small
671,1342.0,resnet,small
672,1344.0,mobilenet,medium
673,1346.0,resnet,small
674,1348.0,resnet,large
675,1350.0,mobilenet,medium
676,1352.0,mobilenet,large
677,1354.0,resnet,small
678,1356.0,mobilenet,medium
679,1358.0,resnet,medium
680,1360.0,resnet,small
681,1362.0,mobilenet,small
682,1364.0,resnet,small
683,1366.0,mobilenet,large
684,1368.0,mobilenet,small
685,1370.0,mobilenet,medium
686,1372.0,resnet,medium
687,1374.0,resnet,small
688,1376.0,resnet,medium
689,1378.0,resnet,large
690,1380.0,mobilenet,small
691,1382.0,mobilenet,small
692,1384.0,mobilenet,large
693,1386.0,mobilenet,medium
694,1388.0,resnet,large
695,1390.0,resnet,medium
696,1392.0,resnet,medium
697,1394.0,resnet,small
698,1396.0,mobilenet,medium
699,1398.0,resnet,small
700,1400.0,resnet,large
701,1402.0,resnet,large
702,1404.0,resnet,small
703,1406.0,mobilenet,medium
704,1408.0,mobilenet,small
705,1410.0,mobilenet,medium
706,1412.0,mobilenet,small
707,1414.0,resnet,medium
708,1416.0,resnet,small
709,1418.0,mobilenet,medium
710,1420.0,resnet,small
711,1422.0,mobilenet,medium
712,1424.0,mobilenet,large
713,1426.0,resnet,small
714,1428.0,resnet,large
715,1430.0,mobilenet,medium
716,1432.0,mobilenet,medium
717,1434.0,mobilenet,medium
718,1436.0,resnet,large
719,1438.0,resnet,large
720,1440.0,resnet,medium
721,1442.0,mobilenet,medium
722,1444.0,mobilenet,medium
723,1446.0,mobilenet,large
724,1448.0,resnet,large
725,1450.0,resnet,small
726,1452.0,resnet,small
727,1454.0,mobilenet,medium
728,1456.0,resnet,large
729,1458.0,mobilenet,medium
730,1460.0,resnet,large
731,1462.0,resnet,small
732,1464.0,resnet,small
733,1466.0,mobilenet,large
734,1468.0,mobilenet,large
735,1470.0,mobilenet,medium
736,1472.0,resnet,large
737,1474.0,mobilenet,small
738,1476.0,mobilenet,small
739,1478.0,resnet,small
740,1480.0,mobilenet,large
741,1482.0,mobilenet,large
742,1484.0,mobilenet,small
743,1486.0,resnet,medium
744,1488.0,resnet,large
745,1490.0,resnet,large
746,1492.0,resnet,small
747,1494.0,resnet,small
748,1496.0,resnet,medium
749,1498.0,resnet,medium
750,1500.0,mobilenet,medium
751,1502.0,mobilenet,medium
752,1504.0,resnet,medium
753,1506.0,mobilenet,small
754,1508.0,resnet,medium
755,1510.0,mobilenet,large
756,1512.0,mobilenet,large
757,1514.0,resnet,medium
758,1516.0,mobilenet,medium
759,1518.0,mobilenet,medium
760,1520.0,resnet,large
761,1522.0,mobilenet,small
762,1524.0,resnet,small
763,1526.0,resnet,large
764,1528.0,mobilenet,large
765,1530.0,mobilenet,small
766,1532.0,mobilenet,large
767,1534.0,resnet,medium
768,1536.0,mobilenet,medium
769,1538.0,resnet,medium
770,1540.0,resnet,medium
771,1542.0,resnet,large
772,1544.0,mobilenet,large
773,1546.0,resnet,small
774,1548.0,resnet,small
775,1550.0,resnet,medium
776,1552.0,resnet,large
777,1554.0,mobilenet,medium
778,1556.0,mobilenet,large
779,1558.0,mobilenet,medium
780,1560.0,resnet,large
781,1562.0,resnet,small
782,1564.0,mobilenet,medium
783,1566.0,resnet,large
784,1568.0,resnet,small
785,1570.0,mobilenet,large
786,1572.0,resnet,large
787,1574.0,resnet,small
788,1576.0,resnet,medium
789,1578.0,mobilenet,small
790,1580.0,resnet,medium
791,1582.0,mobilenet,small
792,1584.0,mobilenet,small
793,1586.0,mobilenet,medium
794,1588.0,mobilenet,large
795,1590.0,mobilenet,large
796,1592.0,resnet,large
797,1594.0,mobilenet,large
798,1596.0,resnet,small
799,1598.0,mobilenet,small
800,1600.0,mobilenet,large
801,1602.0,resnet,small
802,1604.0,resnet,medium
803,1606.0,mobilenet,medium
804,1608.0,resnet,large
805,1610.0,resnet,small
806,1612.0,mobilenet,medium
807,1614.0,resnet,small
808,1616.0,resnet,large
809,1618.0,resnet,medium
810,1620.0,resnet,medium
811,1622.0,resnet,small
812,1624.0,mobilenet,large
813,1626.0,mobilenet,medium
814,1628.0,mobilenet,large
815,1630.0,resnet,medium
816,1632.0,mobilenet,large
817,1634.0,mobilenet,medium
818,1636.0,mobilenet,small
819,1638.0,resnet,medium
820,1640.0,mobilenet,medium
821,1642.0,mobilenet,small
822,1644.0,resnet,medium
823,1646.0,mobilenet,medium
824,1648.0,mobilenet,medium
825,1650.0,resnet,small
826,1652.0,resnet,small
827,1654.0,resnet,small
828,1656.0,mobilenet,medium
829,1658.0,mobilenet,large
830,1660.0,resnet,small
831,1662.0,mobilenet,small
832,1664.0,resnet,medium
833,1666.0,mobilenet,large
834,1668.0,resnet,medium
835,1670.0,mobilenet,small
836,1672.0,mobilenet,medium
837,1674.0,mobilenet,small
838,1676.0,resnet,small
839,1678.0,resnet,small
840,1680.0,resnet,small
841,1682.0,mobilenet,small
842,1684.0,resnet,large
843,1686.0,resnet,small
844,1688.0,mobilenet,medium
845,1690.0,mobilenet,large
846,1692.0,mobilenet,large
847,1694.0,mobilenet,medium
848,1696.0,resnet,small
849,1698.0,resnet,small
850,1700.0,resnet,small
851,1702.0,mobilenet,large
852,1704.0,resnet,small
853,1706.0,mobilenet,medium
854,1708.0,resnet,small
855,1710.0,resnet,medium
856,1712.0,resnet,large
857,1714.0,mobilenet,medium
858,1716.0,mobilenet,medium
859,1718.0,mobilenet,large
860,1720.0,mobilenet,large
861,1722.0,resnet,small
862,1724.0,mobilenet,medium
863,1726.0,resnet,large
864,1728.0,mobilenet,large
865,1730.0,resnet,large
866,1732.0,resnet,large
867,1734.0,mobilenet,small
868,1736.0,mobilenet,large
869,1738.0,resnet,small
870,1740.0,resnet,small
871,1742.0,mobilenet,small
872,1744.0,mobilenet,medium
873,1746.0,resnet,large
874,1748.0,resnet,large
875,1750.0,resnet,medium
876,1752.0,mobilenet,large
877,1754.0,mobilenet,medium
878,1756.0,resnet,small
879,1758.0,resnet,medium
880,1760.0,mobilenet,medium
881,1762.0,resnet,medium
882,1764.0,resnet,medium
883,1766.0,resnet,small
884,1768.0,resnet,large
885,1770.0,resnet,medium
886,1772.0,resnet,small
887,1774.0,resnet,small
888,1776.0,resnet,large
889,1778.0,mobilenet,large
890,1780.0,resnet,medium
891,1782.0,mobilenet,small
892,1784.0,resnet,large
893,1786.0,resnet,medium
894,1788.0,resnet,large
895,1790.0,resnet,small
896,1792.0,resnet,medium
897,1794.0,resnet,small
898,1796.0,resnet,large
899,1798.0,resnet,medium
900,1800.0,mobilenet,small
901,1802.0,resnet,medium
902,1804.0,mobilenet,small
903,1806.0,mobilenet,large
904,1808.0,resnet,small
905,1810.0,mobilenet,small
906,1812.0,mobilenet,large
907,1814.0,resnet,medium
908,1816.0,resnet,large
909,1818.0,mobilenet,large
910,1820.0,mobilenet,large
911,1822.0,resnet,medium
912,1824.0,resnet,medium
913,1826.0,mobilenet,large
914,1828.0,mobilenet,large
915,1830.0,resnet,medium
916,1832.0,resnet,large
917,1834.0,resnet,small
918,1836.0,mobilenet,small
919,1838.0,mobilenet,medium
920,1840.0,resnet,large
921,1842.0,mobilenet,medium
922,1844.0,resnet,large
923,1846.0,resnet,small
924,1848.0,resnet,large
925,1850.0,resnet,small
926,1852.0,mobilenet,small
927,1854.0,mobilenet,medium
928,1856.0,mobilenet,large
929,1858.0,resnet,small
930,1860.0,resnet,large
931,1862.0,resnet,large
932,1864.0,mobilenet,large
933,1866.0,resnet,medium
934,1868.0,mobilenet,large
935,1870.0,mobilenet,medium
936,1872.0,mobilenet,small
937,1874.0,mobilenet,small
938,1876.0,mobilenet,medium
939,1878.0,mobilenet,medium
940,1880.0,resnet,medium
941,1882.0,mobilenet,large
942,1884.0,mobilenet,small
943,1886.0,resnet,medium
944,1888.0,resnet,large
945,1890.0,resnet,medium
946,1892.0,mobilenet,small
947,1894.0,resnet,large
948,1896.0,mobilenet,medium
949,1898.0,resnet,large
950,1900.0,resnet,small
951,1902.0,mobilenet,small
952,1904.0,resnet,large
953,1906.0,mobilenet,small
954,1908.0,mobilenet,medium
955,1910.0,mobilenet,small
956,1912.0,resnet,large
957,1914.0,mobilenet,medium
958,1916.0,resnet,small
959,1918.0,resnet,small
960,1920.0,resnet,small
961,1922.0,resnet,large
962,1924.0,mobilenet,large
963,1926.0,mobilenet,large
964,1928.0,mobilenet,small
965,1930.0,resnet,large
966,1932.0,mobilenet,small
967,1934.0,mobilenet,small
968,1936.0,resnet,large
969,1938.0,mobilenet,large
970,1940.0,resnet,large
971,1942.0,mobilenet,medium
972,1944.0,resnet,large
973,1946.0,resnet,medium
974,1948.0,mobilenet,large
975,1950.0,resnet,medium
976,1952.0,resnet,small
977,1954.0,mobilenet,small
978,1956.0,resnet,medium
979,1958.0,resnet,medium
980,1960.0,mobilenet,medium
981,1962.0,mobilenet,medium
982,1964.0,resnet,large
983,1966.0,resnet,medium
984,1968.0,mobilenet,medium
985,1970.0,mobilenet,medium
986,1972.0,mobilenet,medium
987,1974.0,mobilenet,medium
988,1976.0,resnet,small
989,1978.0,mobilenet,small
990,1980.0,mobilenet,medium
991,1982.0,resnet,large
992,1984.0,resnet,small
993,1986.0,mobilenet,medium
994,1988.0,resnet,small
995,1990.0,mobilenet,medium
996,1992.0,resnet,medium
997,1994.0,resnet,medium
998,1996.0,mobilenet,small
999,1998.0,resnet,large
1000,2000.0,resnet,small
1001,2002.0,mobilenet,large
1002,2004.0,resnet,small
1003,2006.0,mobilenet,medium
1004,2008.0,resnet,large
1005,2010.0,resnet,medium
1006,2012.0,mobilenet,small
1007,2014.0,resnet,small
1008,2016.0,resnet,large
1009,2018.0,resnet,medium
