index,function,size,latency_ms,execution_time_sec,type,status,diff
201,grayscale,small,24.5,14.474,warm,200,10.026
202,mobilenet,large,28.3,21.826,warm,200,6.474
203,matrixmul,large,291.7,5.588,warm,200,286.11199999999997
204,graphgen,small,37.3,4.343999999999999,warm,200,32.955999999999996
205,fastfouriertransform,large,25.5,8.786999999999999,warm,200,16.713
206,fetchdata,large,92.9,87.181,warm,200,5.719000000000008
207,graphgen,medium,157.6,19.556,warm,200,138.04399999999998
208,resnet,large,298.8,293.65200000000004,warm,200,5.147999999999968
209,fetchdata,medium,92.5,87.325,warm,200,5.174999999999997
210,fetchdata,small,128.5,83.54599999999999,warm,200,44.95400000000001
211,grayscale,medium,75.9,57.728,warm,200,18.172000000000004
212,graphgen,medium,339.2,19.24,warm,200,319.96
213,genmatrix,large,122.2,0.848,warm,200,121.352
214,genmatrix,large,131.8,0.998,warm,200,130.80200000000002
215,fastfouriertransform,medium,777.6,762.257,warm,200,15.343000000000075
216,pagerank,medium,118.0,45.497,warm,200,72.503
217,resnet,large,290.0,282.266,warm,200,7.7339999999999804
218,fetchdata,small,91.3,85.63900000000001,warm,200,5.660999999999987
219,fetchdata,small,163.4,83.785,warm,200,79.61500000000001
220,matrixmul,small,20.5,5.018,warm,200,15.482
221,fetchdata,large,149.3,83.261,warm,200,66.03900000000002
222,linpack,medium,719.7,712.336,warm,200,7.364000000000033
223,genmatrix,medium,17.4,0.208,warm,200,17.192
224,fetchdata,large,107.8,83.411,warm,200,24.388999999999996
225,fastfouriertransform,medium,637.3,623.111,warm,200,14.188999999999965
226,graphgen,medium,110.4,13.046,warm,200,97.35400000000001
227,genmatrix,small,7.1,0.119,warm,200,6.981
228,mobilenet,medium,31.9,23.157,warm,200,8.742999999999999
229,grayscale,small,14.9,7.025,warm,200,7.875
230,genmatrix,small,7.9,0.109,warm,200,7.791
231,genmatrix,medium,20.4,0.258,warm,200,20.142
232,linpack,medium,656.9,645.462,warm,200,11.437999999999988
233,fastfouriertransform,medium,621.1,606.676,warm,200,14.423999999999978
234,linpack,large,560.3,5.053,warm,200,555.247
235,pagerank,medium,72.0,50.358,warm,200,21.642000000000003
236,pagerank,medium,76.9,46.455000000000005,warm,200,30.445
237,graphgen,small,29.9,2.815,warm,200,27.084999999999997
238,grayscale,small,26.0,15.193,warm,200,10.807
239,resnet,medium,391.2,385.699,warm,200,5.500999999999976
240,graphgen,small,87.3,42.542,warm,200,44.757999999999996
241,resnet,medium,138.1,122.939,warm,200,15.161000000000001
242,linpack,large,12.8,5.093999999999999,warm,200,7.706000000000001
243,linpack,medium,658.8,653.0089999999999,warm,200,5.791000000000054
244,resnet,large,128.4,123.562,warm,200,4.838000000000008
245,fastfouriertransform,medium,643.8,628.554,warm,200,15.245999999999981
246,resnet,small,150.4,120.568,warm,200,29.832000000000008
247,grayscale,small,14.3,6.859999999999999,warm,200,7.440000000000001
248,matrixmul,small,21.6,5.023,warm,200,16.577
249,pagerank,large,477.7,384.4620000000001,warm,200,93.23799999999989
250,genmatrix,medium,17.4,0.207,warm,200,17.192999999999998
251,matrixmul,small,21.9,6.309,warm,200,15.590999999999998
252,linpack,large,13.9,5.146000000000001,warm,200,8.754
253,linpack,large,12.5,5.351,warm,200,7.149
254,fastfouriertransform,large,19.6,4.924,warm,200,14.676000000000002
255,grayscale,large,2842.2,2725.241,cold,200,116.95899999999983
256,grayscale,large,5006.6,2674.486,cold,200,2332.1140000000005
257,matrixmul,medium,551.3,535.586,warm,200,15.713999999999942
258,matrixmul,large,42.4,5.1370000000000005,warm,200,37.263
259,grayscale,large,2854.1,2737.451,cold,200,116.64899999999989
260,fetchdata,small,91.0,86.593,warm,200,4.4069999999999965
261,matrixmul,large,44.8,5.042,warm,200,39.757999999999996
262,matrixmul,large,41.4,5.042,warm,200,36.358
263,fetchdata,large,89.3,84.216,warm,200,5.084000000000003
264,resnet,medium,296.9,289.415,warm,200,7.484999999999957
265,matrixmul,large,41.7,5.015000000000001,warm,200,36.685
266,graphgen,medium,190.3,19.217,warm,200,171.08300000000003
267,grayscale,small,2187.4,7.044,cold,200,2180.356
268,matrixmul,large,41.4,5.103,warm,200,36.297
269,resnet,large,201.5,196.026,warm,200,5.4739999999999895
270,linpack,medium,687.1,678.403,warm,200,8.697000000000003
271,mobilenet,medium,26.4,17.603,warm,200,8.796999999999997
272,genmatrix,large,81.4,0.8310000000000001,warm,200,80.569
273,mobilenet,large,26.0,18.292,warm,200,7.707999999999998
274,fetchdata,large,92.4,87.368,warm,200,5.032000000000011
275,fastfouriertransform,medium,626.6,611.711,warm,200,14.88900000000001
276,pagerank,large,400.5,320.232,warm,200,80.26799999999997
277,resnet,medium,253.1,248.774,warm,200,4.325999999999993
278,fastfouriertransform,small,19.2,4.916,warm,200,14.283999999999999
279,grayscale,small,1763.9,6.932,warm,200,1756.968
280,genmatrix,small,27.3,0.1299999999999999,warm,200,27.17
281,graphgen,small,32.1,3.029,warm,200,29.071
282,genmatrix,medium,20.5,0.291,warm,200,20.209
283,resnet,small,275.1,265.55,warm,200,9.550000000000011
284,mobilenet,medium,24.1,18.702,warm,200,5.398
285,resnet,small,354.8,340.303,warm,200,14.497000000000014
286,matrixmul,medium,580.3,526.292,warm,200,54.007999999999925
287,matrixmul,small,20.6,5.0600000000000005,warm,200,15.540000000000001
288,fetchdata,large,88.7,83.603,warm,200,5.097000000000008
289,graphgen,small,40.9,4.348999999999999,warm,200,36.551
290,matrixmul,small,18.0,5.025,warm,200,12.975
291,fetchdata,large,92.9,87.54299999999999,warm,200,5.3570000000000135
292,pagerank,medium,66.8,45.445,warm,200,21.354999999999997
293,graphgen,large,511.6,63.413,warm,200,448.187
294,genmatrix,small,7.4,0.103,warm,200,7.297000000000001
295,mobilenet,small,22.8,17.679000000000002,warm,200,5.120999999999999
296,mobilenet,large,23.7,17.415,warm,200,6.285
297,pagerank,large,412.0,287.617,warm,200,124.38299999999998
298,resnet,medium,131.9,127.144,warm,200,4.756
299,mobilenet,large,23.2,17.978,warm,200,5.221999999999998
300,pagerank,medium,319.8,45.836,warm,200,273.964
301,pagerank,medium,322.7,44.593,warm,200,278.10699999999997
302,fetchdata,large,98.1,80.44800000000001,warm,200,17.651999999999987
303,mobilenet,medium,48.6,17.451999999999998,warm,200,31.148000000000003
304,grayscale,small,346.6,6.988,warm,200,339.612
305,grayscale,large,3075.8,2685.015,cold,200,390.7850000000003
306,mobilenet,large,22.7,17.961000000000002,warm,200,4.738999999999997
307,genmatrix,medium,18.4,0.206,warm,200,18.194
308,mobilenet,small,22.6,17.653,warm,200,4.947000000000003
309,grayscale,small,2263.9,6.872,cold,200,2257.0280000000002
310,grayscale,medium,2293.9,58.056,cold,200,2235.844
311,linpack,large,11.7,5.089,warm,200,6.610999999999999
312,fastfouriertransform,small,22.1,5.473,warm,200,16.627000000000002
313,fetchdata,small,94.3,89.62299999999999,warm,200,4.677000000000007
314,matrixmul,large,21.0,5.630999999999999,warm,200,15.369
315,fetchdata,large,85.2,80.32400000000001,warm,200,4.875999999999991
316,genmatrix,small,7.4,0.12,warm,200,7.28
317,matrixmul,medium,522.8,509.17,warm,200,13.629999999999939
318,linpack,large,13.6,5.103,warm,200,8.497
319,mobilenet,medium,24.9,19.258,warm,200,5.6419999999999995
320,graphgen,small,41.7,4.538,warm,200,37.162000000000006
321,matrixmul,medium,544.1,507.123,warm,200,36.97700000000003
322,resnet,large,127.4,122.626,warm,200,4.774000000000001
323,graphgen,large,495.9,63.066,warm,200,432.83399999999995
324,matrixmul,medium,905.1,505.294,warm,200,399.80600000000004
325,graphgen,medium,181.1,20.209,warm,200,160.891
326,grayscale,medium,82.8,65.586,warm,200,17.214
327,matrixmul,large,33.8,5.543,warm,200,28.256999999999998
328,pagerank,large,398.6,314.865,warm,200,83.73500000000001
329,genmatrix,medium,19.0,0.205,warm,200,18.795
330,genmatrix,medium,18.8,0.206,warm,200,18.594
331,matrixmul,medium,525.7,509.302,warm,200,16.398000000000025
332,graphgen,medium,215.6,19.415000000000003,warm,200,196.185
333,linpack,large,17.2,8.027,warm,200,9.173
334,matrixmul,large,416.3,4.988,warm,200,411.312
335,fetchdata,medium,79.6,75.49,warm,200,4.109999999999999
336,fetchdata,large,108.8,78.43,warm,200,30.36999999999999
337,pagerank,small,19.1,10.545,warm,200,8.555000000000001
338,matrixmul,large,186.9,5.557,warm,200,181.34300000000002
339,resnet,large,127.9,120.572,warm,200,7.328000000000003
340,graphgen,small,58.2,34.512,warm,200,23.688000000000002
341,matrixmul,small,48.6,5.207,warm,200,43.393
342,mobilenet,small,28.2,23.15,warm,200,5.050000000000001
343,graphgen,medium,160.7,20.112,warm,200,140.588
344,matrixmul,medium,534.8,508.702,warm,200,26.097999999999956
345,genmatrix,medium,17.5,0.201,warm,200,17.299
346,linpack,medium,657.1,649.086,warm,200,8.01400000000001
347,matrixmul,medium,542.8,506.62700000000007,warm,200,36.17299999999989
348,matrixmul,medium,1071.0,529.814,warm,200,541.186
349,fastfouriertransform,medium,633.2,618.642,warm,200,14.557999999999993
350,graphgen,large,504.8,65.043,warm,200,439.757
351,pagerank,small,24.2,13.764,warm,200,10.436
352,linpack,small,16.6,8.031,warm,200,8.569
353,fastfouriertransform,large,18.7,4.927,warm,200,13.773
354,graphgen,small,61.0,4.539,warm,200,56.461
355,genmatrix,small,6.8,0.106,warm,200,6.694
356,graphgen,large,796.7,99.822,warm,200,696.878
357,fetchdata,small,82.4,77.676,warm,200,4.724000000000004
358,fetchdata,medium,139.2,78.182,warm,200,61.01799999999999
359,fastfouriertransform,large,17.2,4.856,warm,200,12.344
360,genmatrix,medium,38.2,0.207,warm,200,37.993
361,grayscale,medium,73.5,58.377,warm,200,15.122999999999998
362,fetchdata,large,84.9,80.221,warm,200,4.679000000000002
363,resnet,large,127.1,121.943,warm,200,5.1569999999999965
364,fastfouriertransform,small,18.5,4.904000000000001,warm,200,13.596
365,grayscale,small,234.8,6.8180000000000005,warm,200,227.982
366,resnet,small,126.7,120.859,warm,200,5.841000000000008
367,grayscale,large,2821.3,2709.72,cold,200,111.58000000000038
368,matrixmul,medium,545.1,508.78,warm,200,36.32000000000005
369,genmatrix,small,7.4,0.105,warm,200,7.295
370,resnet,large,154.6,135.554,warm,200,19.045999999999992
371,genmatrix,small,6.6,0.107,warm,200,6.492999999999999
372,grayscale,large,5294.5,2689.39,cold,200,2605.11
373,resnet,small,161.5,156.65,warm,200,4.849999999999994
374,resnet,small,130.1,122.65,warm,200,7.449999999999989
375,linpack,large,17.2,8.021,warm,200,9.178999999999998
376,matrixmul,large,20.4,5.029999999999999,warm,200,15.37
377,linpack,small,16.7,8.031,warm,200,8.668999999999999
378,pagerank,large,399.5,275.006,warm,200,124.49400000000003
379,linpack,small,13.5,7.534,warm,200,5.966
380,matrixmul,medium,520.8,507.315,warm,200,13.484999999999957
381,fastfouriertransform,medium,616.9,601.231,warm,200,15.668999999999983
382,linpack,large,15.9,8.0,warm,200,7.9
383,mobilenet,large,29.1,22.957,warm,200,6.143000000000001
384,fetchdata,medium,82.1,77.503,warm,200,4.596999999999994
385,fetchdata,large,111.0,77.61500000000001,warm,200,33.38499999999999
386,pagerank,large,368.1,292.71200000000005,warm,200,75.38799999999998
387,grayscale,large,2887.5,2767.7580000000003,cold,200,119.74199999999973
388,pagerank,medium,324.9,45.802,warm,200,279.09799999999996
389,mobilenet,medium,27.5,23.038,warm,200,4.462
390,resnet,medium,127.9,122.142,warm,200,5.75800000000001
391,linpack,small,16.4,8.225,warm,200,8.174999999999999
392,fastfouriertransform,medium,614.8,600.124,warm,200,14.67599999999993
393,mobilenet,small,30.2,23.124,warm,200,7.0760000000000005
394,mobilenet,large,25.4,20.293,warm,200,5.106999999999999
395,resnet,large,124.9,120.044,warm,200,4.856000000000009
396,matrixmul,medium,591.0,553.842,warm,200,37.158000000000015
397,graphgen,medium,105.4,12.475,warm,200,92.92500000000001
398,linpack,small,15.7,8.022,warm,200,7.677999999999999
399,mobilenet,small,30.9,23.762,warm,200,7.137999999999998
400,linpack,medium,672.2,666.0350000000001,warm,200,6.164999999999964
401,linpack,medium,689.0,681.191,warm,200,7.808999999999969
402,resnet,large,293.9,283.797,warm,200,10.102999999999952
403,grayscale,large,4939.2,2741.947,cold,200,2197.2529999999997
404,graphgen,large,490.6,64.378,warm,200,426.22200000000004
405,genmatrix,small,7.8,0.105,warm,200,7.694999999999999
406,genmatrix,large,81.6,0.819,warm,200,80.78099999999999
407,matrixmul,medium,540.9,525.095,warm,200,15.80499999999995
408,pagerank,small,19.9,10.361,warm,200,9.538999999999998
409,mobilenet,large,29.3,23.406,warm,200,5.894000000000002
410,mobilenet,medium,26.5,21.632,warm,200,4.8679999999999986
411,graphgen,small,27.9,2.738,warm,200,25.162
412,grayscale,small,13.4,6.998,warm,200,6.402
413,matrixmul,large,74.2,5.032,warm,200,69.168
414,genmatrix,medium,17.6,0.207,warm,200,17.393
415,resnet,medium,291.9,283.718,warm,200,8.18199999999996
416,mobilenet,large,28.5,22.763,warm,200,5.736999999999998
417,pagerank,medium,116.0,46.892,warm,200,69.108
418,matrixmul,large,41.4,5.035,warm,200,36.364999999999995
419,pagerank,medium,69.1,44.61,warm,200,24.489999999999995
420,linpack,large,14.0,5.089,warm,200,8.911
421,mobilenet,medium,29.7,22.965,warm,200,6.734999999999999
422,grayscale,medium,90.5,60.669,warm,200,29.831000000000003
423,genmatrix,small,6.6,0.105,warm,200,6.494999999999999
424,genmatrix,medium,17.2,0.208,warm,200,16.992
425,fastfouriertransform,large,19.4,4.917999999999999,warm,200,14.482
426,pagerank,large,354.1,279.037,warm,200,75.06300000000005
427,fetchdata,small,90.6,86.025,warm,200,4.574999999999989
428,genmatrix,large,81.2,0.785,warm,200,80.415
429,mobilenet,medium,28.6,23.264,warm,200,5.336000000000002
430,resnet,large,289.3,282.615,warm,200,6.685000000000002
431,resnet,medium,128.7,120.228,warm,200,8.471999999999994
432,fastfouriertransform,small,18.3,4.885,warm,200,13.415000000000001
433,grayscale,small,2186.4,7.055,cold,200,2179.3450000000003
434,linpack,small,13.4,5.087000000000001,warm,200,8.312999999999999
435,grayscale,small,11.5,6.924,warm,200,4.576
436,pagerank,small,19.0,9.978000000000002,warm,200,9.021999999999998
437,grayscale,small,14.1,6.91,warm,200,7.1899999999999995
438,graphgen,large,493.9,64.32400000000001,warm,200,429.57599999999996
439,grayscale,large,2827.5,2712.592,cold,200,114.9079999999999
440,fetchdata,large,92.8,87.81,warm,200,4.989999999999995
441,mobilenet,small,30.8,23.282,warm,200,7.518000000000001
442,graphgen,large,491.3,62.851000000000006,warm,200,428.449
443,grayscale,medium,2646.1,58.103,cold,200,2587.997
444,mobilenet,medium,29.3,25.335,warm,200,3.965
445,linpack,small,12.9,5.105,warm,200,7.795
446,graphgen,medium,160.0,19.146,warm,200,140.85399999999998
447,mobilenet,small,26.2,20.602,warm,200,5.597999999999999
448,fastfouriertransform,medium,647.9,633.122,warm,200,14.77800000000002
449,mobilenet,small,26.7,22.077,warm,200,4.6229999999999976
450,resnet,large,126.8,121.858,warm,200,4.941999999999993
451,graphgen,small,37.8,2.815,warm,200,34.985
452,fetchdata,large,92.4,86.946,warm,200,5.454000000000008
453,grayscale,small,2321.2,6.816,cold,200,2314.384
454,genmatrix,small,7.5,0.107,warm,200,7.393
455,pagerank,medium,88.3,63.734,warm,200,24.565999999999995
456,resnet,large,303.4,298.344,warm,200,5.055999999999983
457,resnet,small,129.0,120.935,warm,200,8.064999999999998
458,pagerank,medium,115.3,47.209,warm,200,68.091
459,mobilenet,medium,29.0,23.374,warm,200,5.626000000000001
