request_id,scheduled_time,function,payload_size
522,104.4,mobilenet,medium
523,104.6,resnet,medium
524,104.8,resnet,small
525,105.0,mobilenet,large
526,105.2,resnet,large
527,105.4,mobilenet,small
528,105.6,mobilenet,small
529,105.8,resnet,large
530,106.0,mobilenet,medium
531,106.2,mobilenet,small
532,106.4,resnet,large
533,106.6,resnet,medium
534,106.8,resnet,large
535,107.0,mobilenet,medium
536,107.2,resnet,large
537,107.4,mobilenet,small
538,107.6,resnet,medium
539,107.8,resnet,large
540,108.0,resnet,large
541,108.2,resnet,medium
542,108.4,resnet,small
543,108.6,resnet,medium
544,108.8,mobilenet,small
545,109.0,resnet,large
546,109.2,resnet,large
547,109.4,resnet,large
548,109.6,resnet,small
549,109.8,resnet,medium
550,110.0,mobilenet,large
551,110.2,mobilenet,large
552,110.4,resnet,medium
553,110.6,mobilenet,large
554,110.8,resnet,small
555,111.0,mobilenet,large
556,111.2,resnet,large
557,111.4,mobilenet,large
558,111.6,mobilenet,large
559,111.8,mobilenet,medium
560,112.0,resnet,small
561,112.2,resnet,large
562,112.4,mobilenet,small
563,112.6,resnet,medium
564,112.8,resnet,small
565,113.0,mobilenet,small
566,113.2,resnet,large
567,113.4,resnet,small
568,113.6,resnet,medium
569,113.8,resnet,large
570,114.0,resnet,small
571,114.2,resnet,small
572,114.4,mobilenet,small
573,114.6,resnet,large
574,114.8,resnet,small
575,115.0,resnet,small
576,115.2,resnet,large
577,115.4,mobilenet,medium
578,115.6,resnet,large
579,115.8,resnet,large
580,116.0,resnet,large
581,116.2,resnet,small
582,116.4,mobilenet,medium
583,116.6,mobilenet,large
584,116.8,resnet,large
585,117.0,mobilenet,large
586,117.2,mobilenet,large
587,117.4,resnet,large
588,117.6,resnet,large
589,117.8,resnet,small
590,118.0,mobilenet,small
591,118.2,mobilenet,medium
592,118.4,resnet,small
593,118.6,mobilenet,small
594,118.8,mobilenet,medium
595,119.0,resnet,medium
596,119.2,resnet,large
597,119.4,mobilenet,medium
598,119.6,mobilenet,medium
599,119.8,resnet,medium
600,120.0,mobilenet,large
601,120.2,resnet,small
602,120.4,resnet,medium
603,120.6,mobilenet,medium
604,120.8,mobilenet,large
605,121.0,resnet,large
606,121.2,resnet,small
607,121.4,resnet,medium
608,121.6,mobilenet,small
609,121.8,resnet,small
610,122.0,mobilenet,large
611,122.2,mobilenet,small
612,122.4,resnet,small
613,122.6,mobilenet,large
614,122.8,mobilenet,small
615,123.0,mobilenet,large
616,123.2,mobilenet,small
617,123.4,resnet,small
618,123.6,mobilenet,medium
619,123.8,mobilenet,small
620,124.0,resnet,small
621,124.2,mobilenet,large
622,124.4,mobilenet,small
623,124.6,mobilenet,medium
624,124.8,mobilenet,large
625,125.0,resnet,small
626,125.2,mobilenet,medium
627,125.4,mobilenet,small
628,125.6,resnet,large
629,125.8,mobilenet,large
630,126.0,mobilenet,medium
631,126.2,resnet,medium
632,126.4,mobilenet,medium
633,126.6,mobilenet,large
634,126.8,mobilenet,large
635,127.0,resnet,medium
636,127.2,mobilenet,small
637,127.4,resnet,medium
638,127.6,resnet,large
639,127.8,mobilenet,medium
640,128.0,resnet,small
641,128.2,mobilenet,medium
642,128.4,mobilenet,small
643,128.6,mobilenet,medium
644,128.8,resnet,medium
645,129.0,resnet,medium
646,129.2,resnet,small
647,129.4,mobilenet,large
648,129.6,mobilenet,medium
649,129.8,resnet,small
650,130.0,resnet,medium
651,130.2,resnet,medium
652,130.4,resnet,large
653,130.6,mobilenet,medium
654,130.8,resnet,medium
655,131.0,resnet,medium
656,131.2,mobilenet,large
657,131.4,resnet,small
658,131.6,mobilenet,small
659,131.8,mobilenet,medium
660,132.0,mobilenet,large
661,132.2,resnet,small
662,132.4,mobilenet,large
663,132.6,resnet,large
664,132.8,mobilenet,medium
665,133.0,resnet,large
666,133.2,resnet,large
667,133.4,mobilenet,medium
668,133.6,resnet,medium
669,133.8,mobilenet,large
670,134.0,mobilenet,small
671,134.2,resnet,small
672,134.4,mobilenet,medium
673,134.6,resnet,small
674,134.8,resnet,large
675,135.0,mobilenet,medium
676,135.2,mobilenet,large
677,135.4,resnet,small
678,135.6,mobilenet,medium
679,135.8,resnet,medium
680,136.0,resnet,small
681,136.2,mobilenet,small
682,136.4,resnet,small
683,136.6,mobilenet,large
684,136.8,mobilenet,small
685,137.0,mobilenet,medium
686,137.2,resnet,medium
687,137.4,resnet,small
688,137.6,resnet,medium
689,137.8,resnet,large
690,138.0,mobilenet,small
691,138.2,mobilenet,small
692,138.4,mobilenet,large
693,138.6,mobilenet,medium
694,138.8,resnet,large
695,139.0,resnet,medium
696,139.2,resnet,medium
697,139.4,resnet,small
698,139.6,mobilenet,medium
699,139.8,resnet,small
700,140.0,resnet,large
701,140.2,resnet,large
702,140.4,resnet,small
703,140.6,mobilenet,medium
704,140.8,mobilenet,small
705,141.0,mobilenet,medium
706,141.2,mobilenet,small
707,141.4,resnet,medium
708,141.6,resnet,small
709,141.8,mobilenet,medium
710,142.0,resnet,small
711,142.2,mobilenet,medium
712,142.4,mobilenet,large
713,142.6,resnet,small
714,142.8,resnet,large
715,143.0,mobilenet,medium
716,143.2,mobilenet,medium
717,143.4,mobilenet,medium
718,143.6,resnet,large
719,143.8,resnet,large
720,144.0,resnet,medium
721,144.2,mobilenet,medium
722,144.4,mobilenet,medium
723,144.6,mobilenet,large
724,144.8,resnet,large
725,145.0,resnet,small
726,145.2,resnet,small
727,145.4,mobilenet,medium
728,145.6,resnet,large
729,145.8,mobilenet,medium
730,146.0,resnet,large
731,146.2,resnet,small
732,146.4,resnet,small
733,146.6,mobilenet,large
734,146.8,mobilenet,large
735,147.0,mobilenet,medium
736,147.2,resnet,large
737,147.4,mobilenet,small
738,147.6,mobilenet,small
739,147.8,resnet,small
740,148.0,mobilenet,large
741,148.2,mobilenet,large
742,148.4,mobilenet,small
743,148.6,resnet,medium
744,148.8,resnet,large
745,149.0,resnet,large
746,149.2,resnet,small
747,149.4,resnet,small
748,149.6,resnet,medium
749,149.8,resnet,medium
750,150.0,mobilenet,medium
751,150.2,mobilenet,medium
752,150.4,resnet,medium
753,150.6,mobilenet,small
754,150.8,resnet,medium
755,151.0,mobilenet,large
756,151.2,mobilenet,large
757,151.4,resnet,medium
758,151.6,mobilenet,medium
759,151.8,mobilenet,medium
760,152.0,resnet,large
761,152.2,mobilenet,small
762,152.4,resnet,small
763,152.6,resnet,large
764,152.8,mobilenet,large
765,153.0,mobilenet,small
766,153.2,mobilenet,large
767,153.4,resnet,medium
768,153.6,mobilenet,medium
769,153.8,resnet,medium
770,154.0,resnet,medium
771,154.2,resnet,large
772,154.4,mobilenet,large
773,154.6,resnet,small
774,154.8,resnet,small
775,155.0,resnet,medium
776,155.2,resnet,large
777,155.4,mobilenet,medium
778,155.6,mobilenet,large
779,155.8,mobilenet,medium
780,156.0,resnet,large
781,156.2,resnet,small
782,156.4,mobilenet,medium
783,156.6,resnet,large
784,156.8,resnet,small
785,157.0,mobilenet,large
786,157.2,resnet,large
787,157.4,resnet,small
788,157.6,resnet,medium
789,157.8,mobilenet,small
790,158.0,resnet,medium
791,158.2,mobilenet,small
792,158.4,mobilenet,small
793,158.6,mobilenet,medium
794,158.8,mobilenet,large
795,159.0,mobilenet,large
796,159.2,resnet,large
797,159.4,mobilenet,large
798,159.6,resnet,small
799,159.8,mobilenet,small
800,160.0,mobilenet,large
801,160.2,resnet,small
802,160.4,resnet,medium
803,160.6,mobilenet,medium
804,160.8,resnet,large
805,161.0,resnet,small
806,161.2,mobilenet,medium
807,161.4,resnet,small
808,161.6,resnet,large
809,161.8,resnet,medium
810,162.0,resnet,medium
811,162.2,resnet,small
812,162.4,mobilenet,large
813,162.6,mobilenet,medium
814,162.8,mobilenet,large
815,163.0,resnet,medium
816,163.2,mobilenet,large
817,163.4,mobilenet,medium
818,163.6,mobilenet,small
819,163.8,resnet,medium
820,164.0,mobilenet,medium
821,164.2,mobilenet,small
822,164.4,resnet,medium
823,164.6,mobilenet,medium
824,164.8,mobilenet,medium
825,165.0,resnet,small
826,165.2,resnet,small
827,165.4,resnet,small
828,165.6,mobilenet,medium
829,165.8,mobilenet,large
830,166.0,resnet,small
831,166.2,mobilenet,small
832,166.4,resnet,medium
833,166.6,mobilenet,large
834,166.8,resnet,medium
835,167.0,mobilenet,small
836,167.2,mobilenet,medium
837,167.4,mobilenet,small
838,167.6,resnet,small
839,167.8,resnet,small
840,168.0,resnet,small
841,168.2,mobilenet,small
842,168.4,resnet,large
843,168.6,resnet,small
844,168.8,mobilenet,medium
845,169.0,mobilenet,large
846,169.2,mobilenet,large
847,169.4,mobilenet,medium
848,169.6,resnet,small
849,169.8,resnet,small
850,170.0,resnet,small
851,170.2,mobilenet,large
852,170.4,resnet,small
853,170.6,mobilenet,medium
854,170.8,resnet,small
855,171.0,resnet,medium
856,171.2,resnet,large
857,171.4,mobilenet,medium
858,171.6,mobilenet,medium
859,171.8,mobilenet,large
860,172.0,mobilenet,large
861,172.2,resnet,small
862,172.4,mobilenet,medium
863,172.6,resnet,large
864,172.8,mobilenet,large
865,173.0,resnet,large
866,173.2,resnet,large
867,173.4,mobilenet,small
868,173.6,mobilenet,large
869,173.8,resnet,small
870,174.0,resnet,small
871,174.2,mobilenet,small
872,174.4,mobilenet,medium
873,174.6,resnet,large
874,174.8,resnet,large
875,175.0,resnet,medium
876,175.2,mobilenet,large
877,175.4,mobilenet,medium
878,175.6,resnet,small
879,175.8,resnet,medium
880,176.0,mobilenet,medium
881,176.2,resnet,medium
882,176.4,resnet,medium
883,176.6,resnet,small
884,176.8,resnet,large
885,177.0,resnet,medium
886,177.2,resnet,small
887,177.4,resnet,small
888,177.6,resnet,large
889,177.8,mobilenet,large
890,178.0,resnet,medium
891,178.2,mobilenet,small
892,178.4,resnet,large
893,178.6,resnet,medium
894,178.8,resnet,large
895,179.0,resnet,small
896,179.2,resnet,medium
897,179.4,resnet,small
898,179.6,resnet,large
899,179.8,resnet,medium
900,180.0,mobilenet,small
901,180.2,resnet,medium
902,180.4,mobilenet,small
903,180.6,mobilenet,large
904,180.8,resnet,small
905,181.0,mobilenet,small
906,181.2,mobilenet,large
907,181.4,resnet,medium
908,181.6,resnet,large
909,181.8,mobilenet,large
910,182.0,mobilenet,large
911,182.2,resnet,medium
912,182.4,resnet,medium
913,182.6,mobilenet,large
914,182.8,mobilenet,large
915,183.0,resnet,medium
916,183.2,resnet,large
917,183.4,resnet,small
918,183.6,mobilenet,small
919,183.8,mobilenet,medium
920,184.0,resnet,large
921,184.2,mobilenet,medium
922,184.4,resnet,large
923,184.6,resnet,small
924,184.8,resnet,large
925,185.0,resnet,small
926,185.2,mobilenet,small
927,185.4,mobilenet,medium
928,185.6,mobilenet,large
929,185.8,resnet,small
930,186.0,resnet,large
931,186.2,resnet,large
932,186.4,mobilenet,large
933,186.6,resnet,medium
934,186.8,mobilenet,large
935,187.0,mobilenet,medium
936,187.2,mobilenet,small
937,187.4,mobilenet,small
938,187.6,mobilenet,medium
939,187.8,mobilenet,medium
940,188.0,resnet,medium
941,188.2,mobilenet,large
942,188.4,mobilenet,small
943,188.6,resnet,medium
944,188.8,resnet,large
945,189.0,resnet,medium
946,189.2,mobilenet,small
947,189.4,resnet,large
948,189.6,mobilenet,medium
949,189.8,resnet,large
950,190.0,resnet,small
951,190.2,mobilenet,small
952,190.4,resnet,large
953,190.6,mobilenet,small
954,190.8,mobilenet,medium
955,191.0,mobilenet,small
956,191.2,resnet,large
957,191.4,mobilenet,medium
958,191.6,resnet,small
959,191.8,resnet,small
960,192.0,resnet,small
961,192.2,resnet,large
962,192.4,mobilenet,large
963,192.6,mobilenet,large
964,192.8,mobilenet,small
965,193.0,resnet,large
966,193.2,mobilenet,small
967,193.4,mobilenet,small
968,193.6,resnet,large
969,193.8,mobilenet,large
970,194.0,resnet,large
971,194.2,mobilenet,medium
972,194.4,resnet,large
973,194.6,resnet,medium
974,194.8,mobilenet,large
975,195.0,resnet,medium
976,195.2,resnet,small
977,195.4,mobilenet,small
978,195.6,resnet,medium
979,195.8,resnet,medium
980,196.0,mobilenet,medium
981,196.2,mobilenet,medium
982,196.4,resnet,large
983,196.6,resnet,medium
984,196.8,mobilenet,medium
985,197.0,mobilenet,medium
986,197.2,mobilenet,medium
987,197.4,mobilenet,medium
988,197.6,resnet,small
989,197.8,mobilenet,small
990,198.0,mobilenet,medium
991,198.2,resnet,large
992,198.4,resnet,small
993,198.6,mobilenet,medium
994,198.8,resnet,small
995,199.0,mobilenet,medium
996,199.2,resnet,medium
997,199.4,resnet,medium
998,199.6,mobilenet,small
999,199.8,resnet,large
1000,200.0,resnet,small
1001,200.2,mobilenet,large
1002,200.4,resnet,small
1003,200.6,mobilenet,medium
1004,200.8,resnet,large
1005,201.0,resnet,medium
1006,201.2,mobilenet,small
1007,201.4,resnet,small
1008,201.6,resnet,large
1009,201.8,resnet,medium
1010,202.0,resnet,small
1011,202.2,resnet,small
1012,202.4,mobilenet,medium
1013,202.6,resnet,small
1014,202.8,resnet,large
1015,203.0,resnet,large
1016,203.2,resnet,large
1017,203.4,mobilenet,small
1018,203.6,mobilenet,medium
1019,203.8,resnet,medium
1020,204.0,resnet,small
1021,204.2,mobilenet,large
1022,204.4,resnet,large
1023,204.6,mobilenet,small
1024,204.8,mobilenet,small
1025,205.0,resnet,medium
1026,205.2,resnet,small
1027,205.4,mobilenet,medium
1028,205.6,resnet,small
1029,205.8,resnet,large
1030,206.0,resnet,large
1031,206.2,resnet,large
1032,206.4,resnet,large
1033,206.6,resnet,medium
1034,206.8,mobilenet,medium
1035,207.0,resnet,large
1036,207.2,mobilenet,medium
1037,207.4,resnet,large
1038,207.6,mobilenet,large
1039,207.8,resnet,medium
1040,208.0,mobilenet,large
1041,208.2,mobilenet,large
1042,208.4,resnet,small
1043,208.6,resnet,small
1044,208.8,mobilenet,small
1045,209.0,mobilenet,small
